Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
Yes,URS000075C516_9606,54.00,0,1.042,2.42,5.85,2,640,-4.350,8.40,-2.71,30.22,-57.80,.312500,.029346
Yes,URS0000552BBC_9606,50.00,0,8.599,13268.00,1314.46,1,2040,-6.301,6.98,0.00,156.32,-49.70,.197080,.000031
Yes,URS000075D26F_9606,51.00,0,8.599,21535.00,2119.50,1,2090,-3.309,4.75,0.00,101.32,-35.60,.160919,.000095
Yes,URS00002E5E66_9606,43.00,0,1.136,15.00,1176.07,4,398,-4.354,5.23,-7.14,29.01,-44.00,.222222,.000015
Yes,URS0000599BEA_9606,39.00,0,8.877,16.07,273.46,3,688,-3.943,1.36,0.00,164.80,-49.60,.189781,.000065
Yes,URS000075C16C_9606,44.00,0,8.899,1648.44,5538.88,1,1545,-6.030,3.51,-30.68,25.64,-31.20,.131313,.000012
Yes,URS0000278E1B_9606,57.00,0,8.824,29.25,522.25,30,3437,-5.426,2.33,-6.52,43.58,-29.80,.841463,.000029
Yes,URS00008E39AC_9606,27.00,0,0.34,6.63,2.54,19,2135,-6.526,9.37,-55.60,8.24,-10.80,.112068,.000388
Yes,URS000075A693_9606,42.00,0,8.82,77236.85,69425.57,3,1804,-6.520,2.91,0.00,69.81,-12.80,.266666,.000217
Yes,URS00004BEE5E_9606,37.00,0,8.83,53451.00,141032.42,1,2137,-5.508,1.81,0.00,73.16,-15.00,.173333,.000009
Yes,URS000075C1BF_9606,48.00,0,8.839,269208.87,61916.37,2,5292,-4.918,1.29,-20.13,30.62,-41.30,.083333,.000007
Yes,URS000075E538_9606,70.00,0,8.645,125.33,49.88,1,1855,-6.260,10.00,0.00,112.18,-41.70,.531250,.000024
Yes,URS000075B982_9606,53.00,0,8.577,25775.50,32456.25,1,4393,-5.168,2.56,0.00,40.44,-39.70,.154761,.000018
Yes,URS00006F2D78_9606,52.00,0.0422535,0.944,35.42,79.85,29,1750,-6.631,11.50,-84.40,18.14,-48.20,.274647,.001908
Yes,URS000075D18D_9606,33.00,0,4.107,25.00,15.44,2,307,-1.837,3.66,-2.64,17.86,-74.10,.420000,.000043
Yes,URS000075D4B4_9606,45.00,0,3.668,21.33,27.33,1,3752,-3.887,4.57,0.00,101.70,-34.00,.204081,.040400
Yes,URS0000476A52_9606,52.00,0,0.586,2.18,3.36,8,1272,-5.936,8.67,-25.58,24.92,-40.30,.215517,.002697
Yes,URS0000642F53_9606,51.00,0,8.903,108.77,155.11,1,2184,-5.177,0.79,-38.57,54.69,-43.40,.042553,.000008
Yes,URS000013899F_9606,59.00,0,8.351,765.14,1703.71,32,1132,-4.665,2.78,-13.86,13.56,-26.70,1.305555,.000030
Yes,URS000038F4B2_9606,61.00,0,8.644,71.57,2039.28,8,1093,-4.825,1.11,-26.75,34.85,-27.10,.861111,.000021
Yes,URS000075D152_9606,55.00,0,2.197,8.25,50.62,2,72,-3.091,5.80,-33.66,18.59,-68.60,.190476,.017748
Yes,URS000075B6BC_9606,30.00,0,2.133,5.18,7.72,2,1040,-2.167,4.03,-23.30,25.64,-63.50,.205128,.000116
Yes,URS000075AF6E_9606,56.00,0,8.816,7.55,29.33,1,2327,-5.090,43.40,-21.72,106.41,-37.70,.142857,.011953
Yes,URS000074C15B_9606,50.00,0,0.313,17.57,36.71,1,49,-6.112,7.70,-14.32,8.87,-17.50,.225352,.000090
Yes,URS000075E12A_9606,75.00,0,8.171,14.42,42.42,1,2986,-5.010,8.01,0.00,148.89,-43.80,.825000,.001568
Yes,URS000075C62E_9606,32.00,0.301587,0.537,.58,1.00,9306,528,-2.941,7.25,-21.79,10.54,-35.90,.444444,.001025
Yes,URS0000ABD7D7_9606,50.00,0,1.019,12.76,27.76,4,736,-5.784,6.76,-44.50,20.94,-45.60,.167938,.022354
Yes,URS000029CCC5_9606,55.00,0,6.306,719.28,3842.85,72,550,-5.963,0.48,-7.23,34.36,-23.60,1.547945,.000051
Yes,URS00006C8EDF_9606,60.00,0,4.735,1047.71,4659.14,86,389,-3.713,7.47,-22.74,6.45,-29.80,1.750000,.000162
Yes,URS0000446770_9606,36.00,0.0972222,8.837,214147.71,24497.00,1,684,-4.807,4.58,-1.96,78.23,-14.50,.333333,.000711
Yes,URS00005F1DD0_9606,40.00,0,8.761,222.83,1137.25,5,630,-4.994,3.37,0.00,144.64,-37.30,.253968,.000037
Yes,URS0000C8E9D0_9606,60.00,0,0.166,111.57,362.57,36,443,-5.065,6.82,-50.01,6.04,-22.90,.438356,.001088
Yes,URS00003C9A26_9606,60.00,0,8.754,11973.42,54307.85,6,1042,-5.597,0.93,-22.53,9.29,-26.70,1.430555,.000067
Yes,URS0000721537_9606,45.00,0,6.32,108.38,9468.76,25,141,-6.856,2.67,0.00,154.89,-36.00,.582089,.001382
Yes,URS000019135F_9606,43.00,0,8.437,672.66,1093.58,2,782,-4.909,4.13,-0.32,168.51,-40.80,.330769,.000047
Yes,URS000075B9CF_9606,31.00,0,2.496,.57,.28,1,382,-3.171,4.62,0.00,74.36,-32.30,.265822,.000054
Yes,URS000075AFB5_9606,40.00,0,1.575,3.57,.42,1,623,-3.601,4.63,-0.13,34.29,-38.00,.226666,.001149
Yes,URS000075E1E9_9606,77.00,0.409524,7.721,10.50,7.70,2,4690,-4.756,11.04,-0.58,101.48,-64.40,.333333,.000863
Yes,URS00008E3A02_9606,35.00,0.048,2.481,1.33,.16,1,2780,-5.141,4.13,0.00,152.34,-24.20,.280000,.022245
Yes,URS000075BADD_9606,41.00,0,1.615,11.28,34.00,1,772,-3.282,2.71,0.00,73.20,-25.10,.276315,.000041
Yes,URS0000759951_9606,52.00,0,0.34,.55,1.66,71,1308,-5.747,13.81,-114.10,20.35,-32.30,.187500,.000154
Yes,URS00006A860A_9606,41.00,0,0.586,8.00,37.90,70,15,-6.137,11.61,-16.77,22.20,-20.70,.209523,.001815
Yes,URS000075DCBB_9606,45.00,0,0.586,12.42,16.14,6233,963,-4.410,6.68,-26.75,31.57,-45.30,.192307,.000014
Yes,URS0000759F95_9606,42.00,0,7.608,3476.33,1137.88,2,777,-5.497,0.91,0.00,113.05,-17.90,.181818,.000029
Yes,URS0000637E4A_9606,61.00,0,6.107,54.25,1997.25,31,1292,-6.165,2.43,-3.33,59.31,-33.60,1.524390,.000036
Yes,URS000021550A_9606,56.00,0,6.301,42.85,1733.85,14,2428,-6.127,1.84,0.00,56.63,-29.70,1.616438,.000277
Yes,URS0000493225_9606,59.00,0,5.86,807.57,4116.42,23,2650,-5.421,1.40,0.00,52.30,-29.80,1.583333,.005889
Yes,URS00000F30A4_9606,56.00,0,8.89,26.28,1551.14,13,1090,-6.149,5.32,-21.91,11.86,-30.40,1.287671,.000030
Yes,URS000071BC75_9606,47.00,0,4.198,187.40,392.50,1,4464,-6.248,1.59,0.00,103.15,-26.70,.201923,.038803
Yes,URS000075ED9B_9606,76.00,0,4.31,47.28,118.00,2,936,-4.368,2.60,0.00,92.34,-49.50,.262500,.020244
Yes,URS000075DEE7_9606,42.00,0,8.178,8972.42,2.71,1,1712,-3.323,7.25,0.00,41.95,-31.40,.233766,.000029
Yes,URS000075D920_9606,59.00,0,8.892,15.85,70.00,2,1133,-5.746,7.01,-1.21,86.42,-30.00,.220779,.000032
Yes,URS00006A55B0_9606,39.00,0,2.57,17.44,69.00,1,164,-5.559,NA,0.00,59.47,-55.00,.206185,.000502
Yes,URS000021BDC3_9606,47.00,0,6.2,327.80,3690.70,1242,3037,-5.491,0.81,0.00,43.31,-27.20,.654205,.000098
Yes,URS0000ABD812_9606,38.00,0,7.112,1815.69,1193.00,1,520,-5.044,6.81,-2.15,184.81,-32.70,.204545,.005513
Yes,URS000075CB76_9606,34.00,0,8.903,11753.50,217435.40,1,769,-4.530,2.84,-1.79,164.53,-23.20,.198019,.001087
Yes,URS00004D9E92_9606,64.00,0,8.818,19373.71,33063.71,45,1436,-5.896,1.99,-21.94,32.88,-30.60,1.356164,.000035
Yes,URS00006F5E77_9606,38.00,0,2.242,29.00,41.14,2,457,-5.321,8.08,-9.96,13.80,-14.00,.211267,.000029
Yes,URS000075E342_9606,54.00,0,3.179,3.14,.57,1,1883,-3.624,2.11,0.00,92.98,-33.20,.177215,.000433
Yes,URS000042C3BF_9606,58.00,0,8.56,109.71,1116.85,87,506,-6.283,2.23,0.00,59.49,-28.30,.555555,.000169
Yes,URS00006868E5_9606,34.00,0,8.903,12.76,93.38,1,333,-5.027,3.87,0.00,205.45,-44.20,.178571,.000017
Yes,URS00006E0E1A_9606,55.00,0,0.586,3.28,172.85,37,195,-5.266,10.55,-24.19,22.69,-27.70,1.123287,.001865
Yes,URS000075BE3E_9606,52.00,0,0.581,21.83,92.91,10,35,-4.905,4.04,-44.57,25.98,-46.60,.181102,.000827
Yes,URS000075A611_9606,50.00,0,2.197,14.57,2.85,2,559,-4.853,4.09,0.00,104.22,-31.80,.207792,.000018
Yes,URS000067427D_9606,58.00,0,8.447,17049.54,383.72,1,8231,-6.369,4.07,-10.63,91.22,-43.40,.342105,.000051
Yes,URS00007014CB_9606,38.00,0,8.714,5742.57,2241.28,1,57,-4.885,3.35,0.00,94.56,-16.00,.207792,.000019
Yes,URS000075B235_9606,57.00,0,7.825,1562.28,231.71,1,827,-5.459,4.40,-17.48,54.28,-31.60,.240000,.000024
Yes,URS0000A7F2FF_9606,31.00,0,2.147,216.42,29.28,1,1911,-4.526,NA,0.00,89.10,-13.50,.152777,.000337
Yes,URS00006762EA_9606,38.00,0,4.968,1978.85,72.42,2,824,-3.170,3.65,0.00,104.23,-17.40,.222222,.000020
Yes,URS000064C51A_9606,40.00,0,7.891,805.57,237.57,2,1730,-3.957,4.82,0.00,109.22,-19.50,.173333,.000008
Yes,URS0000661285_9606,41.00,0,5.146,55842.14,590.00,1,2771,-3.367,3.58,0.00,90.23,-17.90,.166666,.000073
Yes,URS00006CC403_9606,41.00,0,6.227,20808.71,2271.71,2,2774,-4.305,3.22,0.00,100.82,-15.90,.146666,.000013
Yes,URS00006B57E0_9606,41.00,0,5.046,83932.14,1370.57,1,1380,-2.826,3.52,0.00,85.00,-18.60,.116883,.000016
Yes,URS0000729F65_9606,39.00,0,8.062,270727.71,6932.57,3,2466,-3.236,0.21,-0.52,68.21,-20.50,.108108,.000011
Yes,URS0000674865_9606,41.00,0,8.715,23098.28,731.14,3,2604,-3.020,0.97,0.00,99.55,-20.00,.236111,.000017
Yes,URS000067B8ED_9606,48.00,0,3.732,97825.71,2406.28,2,4546,-5.027,6.06,-8.07,33.29,-23.00,.236111,.000379
Yes,URS00007165EA_9606,41.00,0,1.628,256.57,67.57,1,4540,-6.539,3.53,0.00,39.32,-15.50,.179487,.071731
Yes,URS00007234FC_9606,48.00,0,0.166,44518.57,139.71,4,352,-5.066,4.72,-90.95,4.91,-19.60,.200000,.000449
Yes,URS0000626DE9_9606,42.00,0,0.166,221.28,61.00,1,6076,-4.360,8.64,-135.58,4.88,-17.40,.226666,.001361
Yes,URS000072364D_9606,40.00,0,1.239,429.00,61.85,4,6079,-3.245,5.70,-3.78,25.57,-20.30,.277777,.000120
Yes,URS000071243C_9606,41.00,0,1.718,189.14,45.85,1,1858,-4.845,5.10,0.00,58.07,-14.50,.220779,.009768
Yes,URS00006DFE33_9606,47.00,0,2.546,22703.85,3145.14,5,4479,-3.614,3.24,0.00,39.84,-21.10,.194444,.000462
Yes,URS000064F2D2_9606,36.00,0,1.019,253.57,52.14,4,4479,-4.961,4.30,-1.78,27.12,-9.50,.222222,.000011
Yes,URS00006926AF_9606,48.00,0,1.019,933.28,809.57,1,4476,-5.448,3.38,-0.28,35.55,-20.50,.173333,.000022
Yes,URS0000676D30_9606,44.00,0,1.004,588997.28,534.71,4,4476,-4.768,2.74,-5.07,33.93,-17.60,.266666,.000153
Yes,URS00006AF21F_9606,45.00,0,1.019,377.00,74.14,2,4477,-4.498,10.66,-8.01,26.31,-20.90,.229729,.000107
Yes,URS000069C4EF_9606,47.00,0,0.828,6393.00,158.14,4,3594,-6.582,6.39,-7.19,27.23,-15.10,.360000,.002568
Yes,URS000063F2D8_9606,45.00,0,1.019,2101.57,365.57,4,3597,-4.396,5.69,-8.62,38.14,-17.80,.305555,.000423
Yes,URS000064A1E7_9606,42.00,0,1.019,4301.28,3283.00,2,3159,-3.891,3.77,-7.34,40.93,-19.80,.280000,.000060
Yes,URS00006BDBF5_9606,37.00,0,1.107,154.28,43.42,4,3162,-5.414,10.47,-4.64,44.35,-11.40,.222222,.035127
Yes,URS00006FED88_9606,40.00,0,2.726,164.28,43.57,1,3159,-4.934,3.52,0.00,54.60,-12.90,.293333,.000031
Yes,URS0000690AB9_9606,46.00,0,1.928,61006.71,889.57,5,6697,-5.460,2.81,0.00,57.05,-16.00,.277777,.008365
Yes,URS00006B8E06_9606,47.00,0,0.586,11433.14,847.71,5,6697,-4.608,12.88,-42.27,24.88,-19.50,.291666,.000020
Yes,URS00006CE133_9606,46.00,0,0.586,92103.57,7629.14,3,6697,-3.425,11.27,-95.37,37.40,-19.70,.402777,.000034
Yes,URS00006EEEE6_9606,45.00,0,0.468,9661.42,1391.57,6,6697,-5.191,13.21,-47.01,13.17,-17.20,.291666,.001145
Yes,URS0000654D24_9606,44.00,0,0.468,417.00,360.71,2,6697,-6.677,8.48,-19.26,14.78,-13.00,.236111,.000309
Yes,URS00006F0FAC_9606,47.00,0,0.586,34276.14,770.14,5,4887,-3.285,11.23,-42.90,25.94,-20.20,.222222,.000134
Yes,URS00006AAF5B_9606,45.00,0,0.586,13886.14,1930.57,5,4887,-4.126,9.75,-17.89,20.40,-18.80,.152777,.000201
Yes,URS00006E38EC_9606,47.00,0,0.586,19735.42,125.00,4,4887,-3.483,5.86,-15.99,28.94,-21.80,.263888,.000044
Yes,URS00006CD872_9606,46.00,0,2.861,76.42,13.57,1,817,-4.327,8.40,-5.00,27.68,-20.30,.236111,.000074
Yes,URS0000712A03_9606,50.00,0,1.747,77.71,14.14,1,1840,-5.157,4.12,0.00,71.40,-14.90,.146666,.000065
Yes,URS000075AB81_9606,49.00,0,8.87,762.00,671.87,1,7969,-4.112,1.88,-38.62,35.28,-38.50,.255813,.000011
Yes,URS000075C2A9_9606,55.00,0,8.131,19.42,10.14,1,7977,-2.971,5.72,-9.53,65.55,-35.10,.294871,.000046
Yes,URS000075D97A_9606,42.00,0,6.221,32.12,16.12,1,4401,-3.974,4.61,0.00,91.08,-21.60,.301204,.020250
Yes,URS000075A1A8_9606,38.00,0,8.481,135613.71,1279.28,1,4462,-2.374,1.85,-16.76,49.18,-35.50,.240000,.000024
Yes,URS0000759CA5_9606,31.00,0,8.523,572.14,6.42,2,1790,-2.721,3.47,0.00,79.78,-28.50,.179487,.000015
Yes,URS000075D4A4_9606,35.00,0,7.086,5985.71,1791.14,1,1789,-1.804,4.97,-1.57,75.16,-24.80,.253164,.000015
Yes,URS000075ABA3_9606,37.00,0,8.77,1618.42,135.00,1,2913,-2.459,2.08,-2.99,55.06,-29.10,.184210,.000031
Yes,URS000075BE7B_9606,42.00,0,8.886,112.50,36.40,1,2134,-1.714,3.70,-8.10,112.47,-43.90,.186274,.000038
Yes,URS0000759A5D_9606,52.00,0,8.531,17446.28,1366.71,1,3944,-4.707,1.76,-0.80,46.87,-36.70,.227848,.000029
Yes,URS00006FAA35_9606,51.00,0,8.674,579.00,8.88,1,3932,-4.361,4.48,-0.98,53.26,-34.30,.384615,.009846
Yes,URS00000F8A5F_9606,40.00,0,8.186,125.08,1035.00,1,1996,-4.468,2.87,0.00,175.55,-32.80,.357142,.000092
Yes,URS000075ACBD_9606,57.00,0,7.667,15108.50,21034.30,1,2248,-5.576,3.01,0.00,153.24,-56.40,.236363,.000019
Yes,URS000075A5EE_9606,54.00,0,7.667,18885.62,26292.87,1,2272,-5.253,0.72,-30.38,42.59,-38.20,.232558,.000023
Yes,URS0000D54AC5_9606,85.00,0.459184,6.635,2.66,8.00,1,3868,-5.509,NA,-1.25,69.28,-61.20,.479591,.000968
Yes,URS000075DF12_9606,77.00,0,8.322,11.37,44.25,1,12645,-5.847,5.82,-1.42,153.54,-49.70,.333333,.000719
Yes,URS00007E49E4_9606,61.00,0.807692,0.675,284.71,.42,2,8440,-4.632,8.98,-19.33,4.69,-41.40,2.320512,.003243
Yes,URS000061A08C_9606,35.00,0,7.933,13504.42,461.28,1,844,-5.350,1.37,-0.13,64.06,-10.00,.200000,.000251
Yes,URS000075CFA5_9606,41.00,0,1.293,6527.11,19202.33,5,43225,-4.690,4.65,0.00,23.22,-18.60,.268041,.000262
Yes,URS000075D5DD_9606,41.00,0.329897,1.293,4153.88,19280.55,7,43225,-4.524,4.11,0.00,24.38,-20.30,.412371,.000253
Yes,URS000075E4E2_9606,44.00,0,1.293,20374.66,19291.44,6,43225,-4.982,1.59,0.00,22.11,-19.50,.371134,.000027
Yes,URS000075E49E_9606,44.00,0.0612245,1.293,105.44,19209.44,7,43224,-4.736,4.75,0.00,40.09,-21.00,.346938,.001940
Yes,URS000075D440_9606,43.00,0,1.293,5806.66,19289.33,6,43225,-4.807,1.35,0.00,25.61,-20.20,.298969,.033234
Yes,URS000075DEE9_9606,40.00,0.0714286,1.293,2597.88,30929.22,7,43224,-4.501,3.15,0.00,29.51,-21.70,.306122,.000043
Yes,URS000075EAB9_9606,42.00,0.0618557,1.293,8747.88,30935.88,5,43225,-4.860,4.55,-0.62,31.31,-21.60,.268041,.000047
Yes,URS000075BDA0_9606,32.00,0.144231,1.302,9.40,13.30,4,43218,-5.382,7.32,0.00,43.90,-19.60,.740384,.001943
Yes,URS0000759A7F_9606,38.00,0,1.318,48.77,42.77,3,43228,-5.309,8.41,-5.01,43.87,-15.60,.234042,.000588
Yes,URS000075B1B4_9606,36.00,0,1.279,272.44,88.44,5,43228,-5.635,6.60,-1.80,34.50,-11.60,.308510,.000280
Yes,URS000075B2D2_9606,41.00,0,1.27,418.88,72.77,7,43228,-5.559,4.48,-3.63,39.50,-19.00,.148936,.003365
Yes,URS000075ABAA_9606,39.00,0,1.276,6456.22,1913.77,8,43228,-5.468,3.58,-1.12,39.53,-18.80,.372340,.000084
Yes,URS0000759D60_9606,40.00,0,1.294,11080.44,1949.11,8,43228,-4.977,5.86,-5.15,26.59,-19.30,.308510,.000842
Yes,URS000075B1D8_9606,42.00,0,0.34,32911.55,546.44,8,43228,-5.678,9.87,-29.45,17.91,-18.10,.223404,.000020
Yes,URS000075E0F0_9606,41.00,0,1.309,57088.88,1971.11,8,43228,-5.696,2.65,-5.50,29.43,-19.30,.308510,.000139
Yes,URS000075CDDE_9606,42.00,0,1.246,12681.66,362.88,8,43228,-5.681,2.93,-13.17,20.18,-18.00,.265957,.027249
Yes,URS000075BAB3_9606,40.00,0,1.281,22944.88,1904.66,8,43228,-5.765,4.99,-6.45,30.78,-19.10,.351063,.000399
Yes,URS000075AF3E_9606,42.00,0,1.302,5024.11,367.44,8,43228,-5.819,5.04,-7.82,27.33,-18.30,.297872,.000208
Yes,URS0000759AA2_9606,41.00,0,1.318,26472.33,712.66,8,43228,-5.566,5.72,-9.51,31.75,-19.30,.212765,.000254
Yes,URS000075AC87_9606,43.00,0,1.318,1202.66,325.00,8,43228,-5.023,7.73,-17.41,39.97,-17.80,.287234,.000191
Yes,URS000075C953_9606,40.00,0,1.318,39013.33,511.66,8,771,-4.913,6.21,-10.02,37.16,-18.50,.234042,.000143
Yes,URS000075A82F_9606,42.00,0,2.031,5376.44,218.88,2,2736,-5.346,0.12,0.00,53.42,-22.10,.202127,.000019
Yes,URS000075B7EC_9606,40.00,0.0612245,1.785,5654.33,474.66,2,2732,-5.372,1.86,0.00,32.88,-22.30,.275510,.001602
Yes,URS000075E9CA_9606,36.00,0,2.031,5591.88,22.22,2,1706,-5.817,2.93,0.00,56.30,-16.70,.191489,.000116
Yes,URS000075D211_9606,43.00,0,2.038,17.33,8.55,1,8995,-6.061,2.40,0.00,47.02,-16.60,.193548,.000238
Yes,URS000075A9AB_9606,39.00,0.352941,2.038,13944.75,17.12,2,9003,-5.685,2.45,0.00,46.04,-12.40,.258823,.000013
Yes,URS000064972A_9606,34.00,0.2,2.038,52.37,14.25,2,9003,-5.961,3.91,0.00,61.89,-13.00,.200000,.003514
Yes,URS00006E53B3_9606,40.00,0,0.586,817.25,.87,10,5009,-6.083,10.98,-24.48,24.80,-16.90,.268292,.000069
Yes,URS0000211ABF_9606,42.00,0,0.586,758.37,.87,10,5009,-6.110,5.67,-25.63,19.78,-16.40,.243902,.000069
Yes,URS0000644A2D_9606,40.00,0,0.166,1003.75,22.37,10,77344,-6.110,2.48,-33.52,NA,-15.50,.365853,.001266
Yes,URS00004F749B_9606,41.00,0,0.143,320.87,3.12,10,77344,-5.015,4.90,-103.48,5.57,-16.80,.353658,.000405
Yes,URS00006D9C39_9606,43.00,0,0.166,16241.37,4.75,10,77344,-5.768,5.26,-94.23,4.87,-17.20,.329268,.005486
Yes,URS00003D289D_9606,41.00,0,0.568,752.75,5.75,10,77344,-5.491,7.84,-32.19,24.21,-15.60,.439024,.001198
Yes,URS0000660917_9606,40.00,0,0.582,47.62,.87,9,77344,-5.520,5.51,-35.82,24.54,-15.90,.268292,.000178
Yes,URS00003707F2_9606,41.00,0,0.553,4040.50,1.37,10,77344,-5.652,8.14,-33.40,12.10,-16.30,.292682,.010836
Yes,URS0000556628_9606,43.00,0,0.557,17820.37,4.37,10,77344,-5.692,4.42,-26.09,12.38,-18.30,.390243,.000192
Yes,URS00004632D2_9606,43.00,0,0.553,10058.12,3.12,10,77345,-5.859,2.59,-20.45,13.80,-14.30,.320987,.000062
Yes,URS00000F2AEF_9606,42.00,0,0.563,23605.25,22.37,10,77344,-5.555,5.88,-20.25,15.70,-18.40,.256097,.002384
Yes,URS00002B9640_9606,42.00,0,0.563,419.12,.87,10,77344,-5.561,5.49,-1.62,16.10,-18.00,.390243,.009364
Yes,URS00003BBC7E_9606,42.00,0,0.553,744.25,3.12,10,77345,-5.370,2.54,-5.95,15.43,-14.30,.271604,.000029
Yes,URS000000DAFC_9606,43.00,0,0.516,5826.50,3.37,10,77345,-5.791,6.53,-23.75,13.50,-15.40,.283950,.001123
Yes,URS00005CE711_9606,42.00,0,0.516,5454.62,3.37,10,77344,-5.231,3.57,-16.67,14.51,-18.10,.292682,.000121
Yes,URS00003289D2_9606,41.00,0,0.531,45430.25,4.37,9,77344,-5.430,3.58,-6.22,14.03,-20.50,.292682,.001233
Yes,URS0000104326_9606,42.00,0,0.523,3274.00,4.37,10,77344,-5.420,5.31,-16.68,14.08,-19.40,.353658,.002523
Yes,URS00000F4646_9606,41.00,0,0.34,1396.25,1.12,10,77345,-5.728,3.46,-28.76,8.54,-14.30,.320987,.002103
Yes,URS000008F76B_9606,41.00,0,0.34,1541.75,22.37,9,77344,-4.680,25.72,-110.61,16.16,-17.90,.268292,.000045
Yes,URS0000294E00_9606,42.00,0,0.34,3469.87,1.12,9,77344,-7.027,6.02,-13.03,9.05,-15.20,.182926,.000217
Yes,URS00005D0E18_9606,42.00,0,0.34,78.28,2.00,10,77355,-4.425,14.14,-60.32,18.11,-13.70,.323943,.001597
Yes,URS00006C197B_9606,43.00,0,0.335,170.87,2.00,9,77344,-6.800,6.28,-46.39,20.05,-14.00,.243902,.001626
Yes,URS000057460D_9606,43.00,0,0.328,2599.50,2.50,10,77344,-4.387,20.05,-68.40,14.05,-21.30,.329268,.000365
Yes,URS00003E4134_9606,36.00,0,0.34,83.42,1.57,9,77350,-5.184,8.98,-19.03,9.63,-11.30,.289473,.000197
Yes,URS000040E3BD_9606,39.00,0,0.586,69.71,1.71,9,77352,-5.271,10.28,-21.82,15.42,-10.20,.216216,.000023
Yes,URS00003737BE_9606,39.00,0,0.272,2678.37,2.50,10,77344,-5.468,10.47,-30.59,9.04,-15.90,.268292,.001580
Yes,URS00003357E8_9606,41.00,0,0.322,380.37,1.62,9,77344,-4.590,11.93,-84.83,17.97,-18.20,.317073,.001409
Yes,URS0000625D45_9606,41.00,0,0.34,4197.25,1.62,9,77344,-7.071,8.22,-39.58,11.15,-11.50,.329268,.000275
Yes,URS00001D3737_9606,43.00,0,0.34,3567.00,3.62,9,77344,-5.685,12.23,-21.49,13.02,-17.70,.292682,.000052
Yes,URS000035BEB3_9606,41.00,0,0.322,3803.50,6.87,10,77344,-5.512,3.97,-17.41,14.80,-15.60,.304878,.001824
Yes,URS0000682126_9606,40.00,0,0.34,429.12,2.00,9,77344,-5.673,3.65,-10.67,16.62,-15.40,.353658,.000042
Yes,URS00006EED37_9606,37.00,0,0.252,137.00,1.87,9,77344,-4.798,6.45,-14.79,7.71,-15.20,.243902,.000106
Yes,URS000065B7B7_9606,42.00,0,0.134,6635.75,3.00,10,77344,-5.762,8.00,-426.16,5.99,-19.20,.353658,.000059
Yes,URS000068E625_9606,41.00,0,0.272,1319.37,5.50,10,77344,-5.069,5.05,-29.96,8.85,-18.40,.231707,.000045
Yes,URS0000713B2F_9606,42.00,0,0.166,6739.12,.87,10,77344,-5.523,6.12,-79.61,5.70,-17.30,.353658,.012172
Yes,URS000071C0E6_9606,45.00,0,0.272,8867.87,3.12,10,77344,-4.723,9.63,-69.93,9.83,-20.60,.292682,.000170
Yes,URS000069A5FA_9606,41.00,0,0.166,5049.37,3.12,10,77344,-5.762,9.33,-208.92,5.60,-15.50,.317073,.000046
Yes,URS00006346FD_9606,43.00,0,0.558,6856.50,21.25,10,77344,-5.503,6.59,-31.09,10.17,-21.30,.304878,.000341
Yes,URS0000677DD8_9606,30.00,0,0.34,42.85,1.14,1,1409,-5.957,12.40,-137.14,21.69,-7.70,.169014,.000008
Yes,URS0000147674_9606,40.00,0,1.94,422.00,8.71,2,3835,-4.432,6.66,0.00,28.48,-12.60,.157894,.000037
Yes,URS000075B70B_9606,38.00,0,3.67,49.00,35.37,1,408,-4.648,3.37,0.00,90.11,-23.30,.271604,.007299
Yes,URS000075D475_9606,54.00,0,8.871,275.20,1104.70,7,4207,-4.561,8.40,0.00,17.55,-38.70,.138613,.000008
Yes,URS0000ABD828_9606,41.00,0,2.216,2.16,1.08,3,135,-5.886,4.42,-32.23,21.88,-35.60,.193798,.000009
Yes,URS000075E004_9606,39.00,0,3.481,7.00,5.75,1,368,-3.747,NA,0.00,89.48,-37.00,.182926,.000961
Yes,URS000075D294_9606,43.00,0,2.312,38.85,1.00,1,698,-5.018,0.90,0.00,80.23,-40.00,.263157,.000110
Yes,URS000075C31A_9606,53.00,0,1.887,11.50,13.62,1,310,-4.147,1.25,0.00,44.32,-57.70,.238095,.000022
Yes,URS0000ABD8E4_9606,48.00,0,0.545,25.66,54.77,72,361,-6.993,5.55,-14.06,21.89,-17.40,.175824,.000021
Yes,URS000075B884_9606,52.00,0,0.58,10.57,39.28,1,1268,-4.105,0.92,-0.41,20.80,-41.60,.250000,.000089
Yes,URS000075CB49_9606,39.00,0,1.323,.71,.57,1,144,-2.710,1.29,0.00,96.80,-21.10,.220779,.000375
Yes,URS00006602E1_9606,43.00,0,0.77,27.76,87.46,3,111,-5.390,5.20,-0.53,23.79,-33.00,.167938,.000179
Yes,URS00006BABCA_9606,42.00,0,6.165,10.50,9.30,130,1939,-6.413,5.42,-13.49,19.00,-22.00,.192307,.000041
Yes,URS0000180559_9606,42.00,0,8.87,13.46,40.38,1,360,-4.788,3.46,0.00,153.32,-39.50,.153284,.000291
Yes,URS000075B6F7_9606,53.00,0,1.713,5.85,16.85,7006,185,-1.245,10.68,-34.58,16.88,-45.10,.324675,.000287
