Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
Yes,NM_017515,41.00,0,8.893,23.35,77.29,1,531,-6.424,31.50,0.00,121.47,-40.10,.153409,.000975
Yes,NM_152587,42.00,0,8.828,3.37,4.12,1,66,-4.952,7.77,0.00,132.65,-17.30,.211111,.000109
Yes,NM_002906,30.00,0,8.903,66.00,89.14,2,637,-5.153,2.95,-0.44,63.70,-4.00,.302631,.000012
Yes,NM_004109,34.00,0,8.637,36.08,76.83,3,624,-5.743,17.14,0.00,106.57,-17.20,.200000,.000075
Yes,NM_001037954,56.00,0,8.903,14.75,12.75,1,1464,-8.004,24.45,-9.56,81.54,-46.00,.161538,.000385
Yes,NM_001931,49.00,0.441176,8.886,48.30,88.10,1,1632,-6.199,29.61,-109.37,3.03,-24.00,.401960,.000010
Yes,NM_000615,49.00,0,8.785,447.28,36.00,1,2170,-4.085,15.66,-15.86,38.56,-22.50,.186666,.000008
Yes,NM_000039,65.00,0,8.886,2970.83,54.00,1,1455,-6.899,8.23,0.00,74.74,-19.80,.190476,.000026
Yes,NM_001040455,60.00,0,8.903,10.83,29.00,1,2024,-6.210,29.76,-7.41,78.89,-45.70,.196721,.000054
Yes,NM_007180,49.00,0,8.537,3.10,4.10,1,1379,-6.447,26.18,-0.78,73.59,-20.90,.217821,.008354
Yes,NM_017425,45.00,0,8.903,6.55,23.16,2,1616,-7.220,19.97,-0.37,178.15,-41.80,.220994,.000346
Yes,NM_032795,55.00,0,8.899,16.06,33.93,1,2143,-6.175,31.53,-4.06,122.11,-51.10,.204819,.000016
Yes,NM_017547,55.00,0,8.903,14.31,15.63,1,556,-6.572,51.46,-13.22,123.30,-83.10,.226244,.000087
Yes,NM_021978,59.00,0,8.899,12.80,97.86,1,2000,-6.843,30.56,-0.19,170.49,-63.80,.200000,.003410
Yes,NM_139055,59.00,0,8.899,54.15,53.69,1,1122,-7.815,49.86,-23.48,77.51,-40.70,.142857,.000019
Yes,NM_052875,56.00,0,8.903,25.33,41.46,1,445,-6.786,44.01,-3.09,166.06,-41.60,.197452,.000025
Yes,NM_003213,68.00,0,8.162,8.77,58.55,2,2749,-7.328,1.85,0.00,115.72,-26.80,.193548,.000230
Yes,NM_001330312,45.00,0,8.715,131.00,700.50,1,1899,-6.663,14.34,-5.11,124.48,-22.10,.211009,.000014
Yes,NM_002864,54.00,0,8.889,9.88,.22,2,993,-6.993,29.87,0.00,183.61,-60.80,.201086,.000109
Yes,NM_005127,24.00,0,0.972,49.00,81.14,1,247,-4.390,5.61,0.00,35.80,-9.30,.146666,.000007
Yes,NM_016511,61.00,0,8.712,10.44,22.77,1,537,-8.274,28.48,0.00,117.84,-33.20,.313131,.000020
Yes,NM_002543,51.00,0,8.84,9.20,113.10,1,404,-6.649,15.27,0.00,85.10,-28.40,.215686,.000024
Yes,NM_002262,37.00,0,7.988,9.44,3.33,1,984,-6.448,13.07,0.00,112.61,-17.30,.225806,.044563
Yes,NM_007360,48.00,0,6.609,12.80,2.10,1,561,-6.185,5.59,0.00,231.94,-23.20,.257142,.000057
Yes,NM_002259,41.00,0,8.34,7.38,.38,4,1958,-6.999,NA,0.00,246.01,-33.80,.192660,.023574
Yes,NM_145791,35.00,0,8.562,168.92,351.92,1,996,-5.583,18.12,0.00,124.85,-24.70,.189189,.000014
Yes,NM_017435,38.00,0,8.886,6.46,1.06,1,891,-5.854,27.09,0.00,129.04,-28.10,.175324,.002132
Yes,NM_018169,43.00,0,5.037,45.33,60.44,1,2008,-7.106,5.26,0.00,99.82,-13.10,.252631,.000016
Yes,NM_001025356,46.00,0,8.895,60.71,120.00,1,4964,-4.830,9.80,0.00,112.92,-18.50,.225000,.002615
Yes,NM_006082,58.00,0,5.76,944.09,3867.54,24,1916,-6.630,3.42,0.00,130.26,-85.50,.103139,.000054
Yes,NM_006337,53.00,0,8.866,29.72,77.18,1,2499,-5.747,4.96,0.00,99.19,-38.80,.250000,.007424
Yes,NM_001651,63.00,0,8.899,22.93,6.75,1,3589,-7.691,40.77,-14.75,87.37,-49.20,.236363,.000064
Yes,NM_005653,41.00,0,8.841,12.13,14.60,1,579,-6.229,32.47,-8.39,93.82,-24.10,.111842,.000017
Yes,NM_001971,63.00,0,8.776,1.75,4.62,1,2202,-6.439,16.12,-2.22,94.63,-29.70,.313253,.003542
Yes,NM_021640,59.00,0,8.836,15.72,62.63,3,1016,-7.083,24.49,0.00,105.20,-33.60,.185840,.000249
Yes,NM_005337,41.00,0,8.887,26.81,1.36,1,620,-6.255,15.72,-3.24,87.30,-9.30,.171171,.000209
Yes,NM_022465,45.00,0,8.899,3.88,5.00,1,1178,-6.773,1.59,-22.62,22.67,-21.60,.117021,.000010
Yes,NM_005785,52.00,0,8.903,23.27,83.50,1,282,-5.721,3.12,-0.73,185.32,-65.10,.151351,.000089
Yes,NM_014255,64.00,0,8.899,48.45,168.72,1,2053,-6.350,6.56,0.00,135.47,-48.60,.230088,.000014
Yes,NM_005379,52.00,0,8.863,4.46,3.00,1,3364,-6.140,30.94,-1.45,121.34,-47.10,.238805,.000136
Yes,NM_006431,52.00,0,8.898,110.00,256.71,1,1092,-5.128,10.01,-0.66,106.74,-17.10,.160000,.000107
Yes,NM_152323,23.00,0,8.26,13.57,.42,3,737,-3.168,3.76,0.00,29.11,-8.20,.175000,.000061
Yes,NM_016053,44.00,0,8.899,34.77,104.33,3,1430,-6.448,9.80,0.00,130.56,-21.60,.212121,.000050
Yes,NM_024057,39.00,0,8.872,16.45,47.40,1,813,-6.481,6.01,0.00,199.50,-52.40,.199095,.000024
Yes,NM_017564,50.00,0,8.903,43.76,30.69,1,331,-6.595,29.34,-0.33,103.44,-38.90,.246268,.000027
Yes,NM_003330,57.00,0,7.575,77.20,1105.40,1,1364,-6.197,7.97,0.00,94.34,-31.10,.245454,.000043
Yes,NM_004075,42.00,0,8.903,17.00,26.80,2,1209,-5.840,22.63,-3.38,125.94,-23.10,.165137,.000011
Yes,NM_001330437,44.00,0,8.79,41.33,90.00,5,682,-5.557,30.03,-11.66,64.07,-25.40,.121951,.000031
Yes,NM_018639,59.00,0,8.9,65.56,103.87,1,1606,-7.195,31.14,-5.97,138.25,-52.60,.130177,.000016
Yes,NM_000928,61.00,0,8.805,1.66,1.00,1,633,-6.189,42.82,-0.35,151.57,-60.00,.350000,.000033
Yes,NM_000017,56.00,0,8.861,68.37,25.43,1,339,-6.607,33.16,-0.00,103.01,-49.80,.225609,.000028
Yes,NM_006815,39.00,0,8.899,265.78,523.57,2,301,-6.229,57.61,0.00,161.63,-33.30,.139896,.000011
Yes,NM_152437,67.00,0,8.26,63.76,86.07,1,3876,-6.375,5.92,0.00,140.04,-53.30,.518518,.000351
Yes,NM_023928,42.00,0,8.879,17.10,64.70,1,541,-6.338,29.58,-4.74,84.56,-19.90,.067307,.000007
Yes,NM_022459,39.00,0,8.903,18.20,31.20,1,2098,-6.654,3.20,0.00,199.88,-13.00,.094339,.000045
Yes,NM_004685,37.00,0,8.87,27.00,69.36,1,437,-6.406,31.12,-4.40,83.59,-14.60,.213675,.000021
Yes,NM_001243466,51.00,0,8.712,28.00,46.28,1,2725,-5.279,26.19,-3.84,56.84,-21.10,.208333,.002698
Yes,NM_002915,40.00,0,8.889,26.69,103.46,2,572,-6.086,26.28,0.00,124.42,-30.70,.137681,.000031
Yes,NM_017826,44.00,0,8.732,1.80,1.76,1,1119,-5.925,33.15,0.00,191.28,-56.90,.167441,.000079
Yes,NM_017993,45.00,0,5.975,28.80,15.20,1,727,-5.637,3.53,0.00,118.48,-22.70,.194174,.000073
Yes,NM_012345,31.00,0.0843373,8.9,25.25,12.37,2,811,-6.115,13.04,0.00,80.75,-2.40,.325301,.000017
Yes,NM_001308465,41.00,0,3.737,5.25,211.87,1,760,-4.770,1.61,0.00,51.55,-17.10,.144444,.002301
Yes,NM_032565,40.00,0,8.542,67.83,144.83,2,808,-5.450,12.96,0.00,68.70,-8.90,.200000,.000018
Yes,NM_020456,36.00,0,8.9,11.00,20.45,2,153,-6.487,22.85,-0.65,116.15,-15.70,.111111,.000017
Yes,NM_001007278,43.00,0.113402,6.881,51.77,47.77,2,2756,-6.405,1.14,0.00,163.89,-11.30,.268041,.000118
Yes,NM_030794,40.00,0,8.893,35.00,58.37,2,1924,-5.799,13.90,-1.99,92.20,-13.30,.129411,.000008
Yes,NM_004392,51.00,0,8.894,32.00,15.09,1,1396,-6.992,24.58,-18.59,57.23,-21.90,.163793,.000011
Yes,NM_000452,50.00,0,8.861,23.81,.81,1,442,-7.595,32.86,-2.11,87.57,-26.30,.336134,.000976
Yes,NM_015205,58.00,0,8.052,66.83,54.33,1,8064,-7.380,55.12,-13.58,81.16,-32.90,.260162,.000025
Yes,NM_000131,66.00,0,1.763,38.33,1.00,1,8153,-6.518,1.48,-0.73,31.40,-24.20,.287878,.000554
Yes,NM_024658,71.00,0,8.888,24.62,88.37,2,4107,-6.500,27.99,-0.27,80.78,-24.70,.229885,.000019
Yes,NM_014169,43.00,0,6.576,25.07,59.35,2,515,-6.829,17.78,0.00,136.97,-16.70,.146666,.000392
Yes,NM_002687,54.00,0,8.732,37.42,42.14,1,2270,-7.738,1.08,0.00,98.83,-19.90,.152777,.000008
Yes,NM_005776,37.00,0,8.903,81.33,205.83,1,950,-5.964,11.73,-7.84,32.84,-5.50,.115942,.000010
Yes,NM_144581,47.00,0,8.87,21.87,47.56,1,793,-7.314,43.07,-0.62,189.60,-43.70,.235294,.000030
Yes,NM_001024858,55.00,0,8.827,106.86,.46,4,810,-7.090,30.81,-4.78,113.50,-50.30,.210526,.001512
Yes,NM_001005743,45.00,0,8.557,13.84,63.46,2,469,-7.077,4.93,0.00,166.72,-30.50,.204545,.000025
Yes,NM_001146154,39.00,0,8.685,13.12,12.37,1,688,-5.759,7.83,0.00,107.69,-14.60,.238095,.000015
Yes,NM_000369,37.00,0,8.893,2.14,5.00,1,500,-6.073,23.89,-1.11,91.11,-4.50,.180555,.000034
Yes,NM_001080414,44.00,0,8.838,9.90,16.40,1,2937,-5.019,14.18,0.00,130.86,-20.00,.198019,.008555
Yes,NM_015316,40.00,0,8.829,20.14,14.85,1,305,-5.990,34.11,-12.14,69.35,-29.10,.155405,.000018
Yes,NM_001080464,67.00,0,8.5,35.40,.60,1,4292,-7.150,30.95,-1.11,86.31,-37.70,.275229,.000126
Yes,NM_001008404,63.00,0,7.956,23.00,.58,2,2563,-7.216,8.19,0.00,137.04,-39.60,.291338,.002373
Yes,NM_001320424,61.00,0,8.572,41.70,12.10,1,4335,-5.856,30.74,-12.71,45.21,-36.00,.349514,.000143
Yes,NM_001039841,40.00,0,8.899,14.42,32.42,8,212,-5.401,9.94,-0.29,72.32,-10.70,.197183,.000020
Yes,NM_130901,57.00,0,8.259,6.50,4.08,6,1082,-5.522,5.36,0.00,157.32,-45.00,.252032,.020739
Yes,NM_016359,37.00,0,8.67,120.83,135.50,1,183,-4.984,6.84,0.00,83.24,-9.60,.231884,.047303
Yes,NM_015540,59.00,0,8.895,9.96,38.24,1,382,-8.126,37.98,-6.39,156.02,-87.10,.229571,.008630
Yes,NM_017434,50.00,0,3.635,7.47,12.52,1,5190,-6.360,2.78,0.00,152.41,-58.80,.166666,.000308
Yes,NM_015263,41.00,0,8.895,26.00,25.91,1,3756,-5.894,17.07,-6.00,60.43,-26.40,.484126,.007962
Yes,NM_000259,48.00,0,8.903,77.09,216.18,1,277,-5.842,24.56,-1.19,75.99,-31.40,.135135,.000035
Yes,NM_182758,53.00,0,8.861,22.12,3.37,1,1479,-7.284,26.04,-2.00,104.07,-47.10,.290909,.001358
Yes,NM_018365,35.00,0,8.903,2.18,5.18,1,300,-6.075,36.21,0.00,148.33,-39.20,.207207,.003835
Yes,NM_004701,37.00,0,8.66,29.75,198.33,2,3144,-5.774,8.97,0.00,236.23,-18.80,.550387,.000013
Yes,NM_004998,46.00,0,8.903,27.92,124.00,1,184,-5.541,34.19,-4.66,122.75,-41.70,.222222,.000013
Yes,NM_025201,58.00,0,8.894,18.21,63.57,1,249,-7.552,31.43,-16.00,125.17,-47.10,.146666,.000063
Yes,NM_005707,47.00,0,8.819,10.84,35.15,1,833,-6.111,36.85,0.00,159.89,-32.50,.143884,.000014
Yes,NM_005701,54.00,0,8.903,9.93,16.87,1,995,-8.162,27.59,-1.40,202.60,-40.90,.257668,.000106
Yes,NM_175881,58.00,0,8.849,2.36,2.36,1,853,-7.313,37.25,-4.40,93.74,-25.10,.270270,.006483
Yes,NM_152335,48.00,0,8.78,6.00,1.61,1,561,-6.806,3.98,0.00,120.97,-26.00,.246268,.000231
Yes,NM_024580,38.00,0,8.561,16.20,28.50,3,1698,-4.767,20.64,0.00,167.01,-20.60,.127272,.000010
Yes,NM_030594,42.00,0,8.903,1.64,6.82,2,385,-7.273,29.88,-0.70,125.54,-32.60,.234285,.000331
Yes,NM_016073,46.00,0,8.575,144.14,130.00,1,553,-5.660,16.31,-10.30,73.50,-10.10,.077922,.000026
Yes,NM_003027,34.00,0,8.654,122.33,3.83,2,633,-5.333,19.47,0.00,81.50,-7.00,.188405,.000034
Yes,NM_182616,53.00,0,8.657,51.57,78.71,1,1674,-5.563,22.00,0.00,99.04,-24.70,.236842,.000024
Yes,NM_138418,77.00,0,8.172,17.83,51.91,2,2932,-6.644,8.50,0.00,102.48,-56.50,.369230,.000044
Yes,NM_058192,64.00,0,8.741,8.44,35.50,1,11918,-6.898,49.58,-10.15,136.90,-70.00,.380952,.000030
Yes,NM_001037125,65.00,0,7.963,14.50,10.55,2,1368,-8.018,78.28,-7.37,142.16,-70.60,.180952,.000244
Yes,NM_016332,57.00,0,8.899,18.00,23.92,4,3065,-7.059,51.46,-0.06,145.36,-42.50,.489932,.000056
Yes,NM_004548,51.00,0,8.888,78.76,230.92,4,2232,-7.969,29.68,0.00,162.91,-32.30,.381294,.000032
Yes,NM_025108,67.00,0,8.612,7.55,32.11,1,4104,-5.450,22.75,0.00,74.62,-38.00,.313131,.000214
Yes,NM_016639,71.00,0,8.749,24.50,594.30,1,4468,-7.194,16.28,-1.37,104.47,-39.60,.228571,.000032
Yes,NM_032575,67.00,0,8.899,27.60,29.95,2,838,-8.028,11.07,0.00,164.22,-94.70,.252100,.001043
Yes,NM_152459,61.00,0,8.545,28.35,2.71,1,1135,-7.338,21.15,-4.48,92.83,-50.50,.266666,.000130
Yes,NM_201400,42.00,0,8.838,10.00,29.16,18,1022,-4.777,9.62,0.00,98.50,-14.20,.253968,.008755
Yes,NM_000246,55.00,0,8.683,13.71,17.28,1,825,-8.150,30.95,-1.84,109.26,-45.20,.224489,.002087
Yes,NM_001277324,57.00,0,0.092,13.00,17.00,289793,226,-7.030,5.34,-34.88,NA,-27.40,NA,NA
Yes,NM_001423836,61.00,0,8.796,44.69,53.13,11,467,-7.596,27.53,-0.20,195.23,-89.40,.584033,.000225
Yes,NM_001308172,52.00,0,7.125,305.22,5.88,2,188,-6.262,22.68,0.00,114.59,-62.70,.313513,.002513
Yes,NM_032486,50.00,0,8.887,87.33,250.16,2,331,-5.154,12.67,0.00,105.76,-15.10,.057971,.000431
Yes,NM_022097,63.00,0,8.581,6.28,1.14,1,2099,-5.321,21.97,-4.69,63.13,-21.70,.246575,.000056
Yes,NM_016309,45.00,0,8.902,16.66,49.44,2,421,-5.018,21.64,0.00,147.98,-18.00,.108695,.000011
Yes,NM_001055,63.00,0,8.878,48.46,52.53,4,462,-6.778,33.07,-3.92,114.16,-52.40,.355263,.001054
Yes,NM_032815,50.00,0,8.78,17.42,32.42,1,1719,-6.606,14.31,0.00,130.53,-13.90,.232876,.000024
Yes,NM_000294,64.00,0,8.747,18.27,36.72,1,1214,-5.783,22.50,-1.89,70.61,-38.10,.168141,.000028
Yes,NM_052874,50.00,0,8.86,33.28,4.28,2,832,-5.379,17.89,0.00,19.22,-21.40,.160000,.000014
Yes,NM_000887,54.00,0,8.593,11.10,3.10,1,1282,-5.896,11.85,-0.02,110.36,-34.00,.198113,.004233
Yes,NM_005353,56.00,0,8.268,6.10,1.90,1,320,-5.310,28.18,-0.11,76.73,-33.40,.188679,.000202
Yes,NM_024745,35.00,0,8.794,8.43,25.75,2,285,-6.272,9.91,0.00,202.93,-24.80,.202380,.000435
Yes,NM_001142466,58.00,0,4.044,44.90,39.36,1,2536,-5.984,NA,0.00,107.51,-36.80,.243243,.000427
Yes,NM_031490,48.00,0,8.86,122.08,60.17,1,1843,-7.056,62.55,-0.63,179.61,-66.90,.182978,.000019
Yes,NM_144602,51.00,0,6.759,.54,.18,1,936,-6.524,6.91,0.00,88.99,-26.10,.250000,.000132
Yes,NM_182922,78.00,0,8.64,12.70,34.05,1,867,-7.156,26.32,0.00,210.95,-94.40,.341040,.000018
Yes,NM_001266,56.00,0,8.892,346.00,21.00,3,196,-7.141,41.35,-2.76,265.79,-60.90,.473170,.029969
Yes,NM_031885,45.00,0,8.819,24.77,42.59,1,1064,-6.997,46.48,-1.40,148.11,-60.00,.149122,.029306
Yes,NM_173815,54.00,0,7.16,6.25,5.00,1,377,-7.158,36.93,-0.87,149.18,-53.80,.217821,.000085
Yes,NM_024519,71.00,0,8.852,38.08,56.75,1,1920,-5.743,21.25,-15.45,68.85,-56.70,.354330,.000015
Yes,NM_001793,72.00,0,8.522,39.90,599.72,1,1819,-5.462,6.43,-4.92,93.73,-60.00,.330434,.000033
Yes,NM_000903,51.00,0,8.615,55.75,540.37,1,480,-7.388,24.87,-0.05,123.22,-42.40,.200000,.001916
Yes,NM_002811,44.00,0,8.883,45.00,134.88,5,577,-6.478,14.82,-1.76,64.75,-19.60,.173913,.000097
Yes,NM_006324,43.00,0.245763,8.771,24.63,65.54,1,338,-6.052,5.53,0.00,111.13,-14.00,.203389,.000166
Yes,NM_020927,48.00,0,8.903,42.58,65.08,1,553,-6.128,33.14,-14.13,50.30,-31.20,.192307,.000494
Yes,NM_130897,43.00,0,8.861,8.71,2.71,1,253,-6.115,19.93,-1.52,49.95,-10.90,.210526,.000207
Yes,NM_020188,41.00,0,8.726,20.27,40.18,12,1477,-6.364,7.85,-6.77,110.47,-14.60,.327586,.000056
Yes,NM_152337,48.00,0,2.825,5.25,3.87,2,214,-6.215,2.38,0.00,101.94,-21.00,.280898,.000199
Yes,NM_178452,49.00,0,8.64,5.61,.53,1,161,-7.029,6.86,0.00,127.83,-31.80,.257352,.000532
Yes,NM_139174,54.00,0,3.964,3.04,.38,1,4110,-6.362,6.41,0.00,100.10,-77.40,.324074,.000425
Yes,NM_014615,71.00,0,8.73,12.61,48.38,1,2587,-7.476,13.51,-16.19,121.27,-78.80,.406392,.000160
Yes,NM_001861,48.00,0,8.745,205.42,510.71,2,659,-6.006,21.38,-0.71,46.74,-15.90,.270270,.004078
Yes,NM_005187,71.00,0.398693,8.683,1.33,1.80,1,2977,-7.495,40.68,-6.01,133.57,-44.90,.385620,.000990
Yes,NM_001098533,54.00,0,8.733,40.71,42.14,1,260,-5.550,26.43,-4.36,64.40,-20.40,.164383,.000012
Yes,NM_000135,49.00,0,8.564,7.40,28.40,1,1203,-6.319,27.73,-0.24,100.48,-27.80,.409090,.000054
Yes,NM_013337,46.00,0,8.867,18.89,63.57,3,1167,-6.350,61.47,-8.07,131.36,-52.60,.177664,.000174
Yes,NM_006445,60.00,0,8.769,58.81,160.54,2,878,-6.331,29.37,-14.30,48.89,-47.10,.225225,.000059
Yes,NM_001164407,67.00,0,7.066,19.37,58.75,2,2032,-5.801,16.20,0.00,83.20,-34.70,.253012,.000477
Yes,NM_014853,47.00,0,8.866,31.57,60.28,2,647,-5.656,13.75,-6.99,30.57,-23.60,.105263,.000132
Yes,NM_002208,66.00,0,8.676,1.75,.83,1,341,-6.766,14.77,-0.37,133.19,-39.80,.231404,.000036
Yes,NM_003963,66.00,0,8.667,16.75,4.25,1,100,-6.248,41.46,-0.29,82.80,-31.60,.271604,.018398
Yes,NM_032731,47.00,0,8.844,26.75,648.62,3,7325,-5.599,16.87,-1.66,72.29,-20.80,.207317,.000078
Yes,NM_174893,68.00,0,8.756,25.77,138.77,1,11083,-6.125,18.89,-1.71,106.32,-37.30,.284210,.000017
Yes,NM_007278,46.00,0,8.898,117.71,596.00,3,10481,-5.874,5.82,0.00,80.48,-17.10,.113924,.000010
Yes,NM_020877,63.00,0,8.844,2.94,1.17,1,1394,-5.906,6.01,0.00,162.20,-79.60,.205555,.000025
Yes,NM_004853,36.00,0,8.628,21.66,45.88,1,277,-5.836,20.90,-0.52,177.66,-11.70,.190000,.035377
Yes,NM_001033551,47.00,0,8.49,33.50,37.00,2,956,-7.130,29.40,-4.74,80.53,-11.40,.152941,.000023
Yes,NM_015681,55.00,0,8.874,32.83,47.50,1,243,-6.249,20.64,-3.56,41.59,-13.10,.188405,.000014
Yes,NM_015510,64.00,0,8.867,14.82,33.82,1,2577,-5.668,43.41,-10.75,182.04,-80.70,.284916,.000274
Yes,NM_174887,51.00,0,8.903,24.00,51.91,2,844,-7.423,9.30,0.00,189.35,-33.90,.147286,.000022
Yes,NM_032854,57.00,0,8.899,18.42,10.80,2,3912,-6.824,40.38,-21.74,153.28,-100.30,.187739,.000016
Yes,NM_001032293,34.00,0,8.666,51.83,99.16,2,2034,-5.842,26.23,-1.71,54.06,-18.20,.070866,.000113
Yes,NM_006584,48.00,0,8.882,3.83,7.66,1,475,-7.266,8.27,-0.50,43.60,-12.60,.218750,.016957
Yes,NM_001488,49.00,0,8.903,13.75,15.33,2,111,-5.958,3.48,0.00,161.25,-34.90,.262295,.005474
Yes,NM_001291459,52.00,0,0.122,28.42,34.42,23,5834,-6.192,13.38,-124.17,6.84,-12.80,NA,NA
Yes,NM_001291465,52.00,0,0.131,26.42,33.14,23,5834,-6.192,10.20,-138.34,9.46,-12.80,NA,NA
Yes,NM_002795,58.00,0,8.899,88.55,241.11,4,898,-7.813,29.40,-8.30,115.35,-63.40,.129729,.004510
Yes,NM_198844,34.00,0,8.861,2.00,1.83,1,2692,-4.446,8.10,-0.75,135.11,-23.20,.150793,.000411
Yes,NM_014815,51.00,0,8.894,62.06,45.81,1,459,-6.094,28.32,0.00,125.68,-48.00,.083832,.000010
Yes,NM_012448,47.00,0,8.841,22.84,35.00,1,396,-5.619,43.26,-8.27,54.73,-32.90,.094202,.000019
Yes,NM_016437,58.00,0,8.377,11.63,25.18,3,1713,-7.466,14.77,-8.69,110.84,-30.70,.115044,.045720
Yes,NM_001142653,54.00,0,8.842,17.18,9.18,1,1080,-5.975,35.05,-0.29,106.27,-31.20,.201754,.006762
Yes,NM_001136483,42.00,0,8.849,1.14,2.00,1,1242,-5.255,11.68,0.00,77.83,-8.70,.197183,.000025
Yes,NM_138387,54.00,0,8.842,19.80,78.40,1,5363,-4.921,15.61,0.00,116.31,-39.00,.140186,.000013
Yes,NM_000419,74.00,0,8.851,22.75,1.75,1,1385,-7.273,17.80,-5.31,84.33,-57.60,.204918,.000028
Yes,NM_213607,51.00,0,8.844,6.00,6.26,1,737,-6.561,15.14,-2.56,141.59,-40.60,.217105,.000035
Yes,NM_016835,58.00,0,8.9,81.07,4.28,3,423,-6.587,9.18,0.00,142.64,-46.00,.260000,.003767
Yes,NM_014834,31.00,0,0.581,37.00,29.00,17,525,-5.072,3.34,0.00,77.25,-12.00,.069444,.002078
Yes,NM_001012511,60.00,0,8.889,388.16,151.83,3,3789,-4.635,6.22,-0.71,69.88,-19.90,.292307,.000143
Yes,NM_138355,65.00,0,8.896,16.29,22.47,1,920,-6.801,49.25,-5.98,87.73,-66.40,.149425,.000042
Yes,NM_018129,53.00,0,8.813,61.33,55.91,1,114,-5.162,31.76,-7.48,70.56,-38.30,.144000,.008398
Yes,NM_001330322,49.00,0,8.903,21.47,10.76,1,41518,-6.523,5.24,-3.31,197.80,-56.40,.264044,.000061
Yes,NM_032595,56.00,0,8.848,22.15,42.69,1,6451,-5.673,35.19,-8.48,96.24,-43.40,.120300,.000015
Yes,NM_003971,37.00,0.0495868,8.903,31.50,83.08,1,506,-6.776,18.63,-6.81,41.32,-14.40,.148760,.000012
Yes,NM_018488,55.00,0,8.807,33.11,53.22,1,8288,-7.310,17.79,-12.06,106.30,-24.60,.115789,.015947
Yes,NM_152598,49.00,0,8.874,2.90,5.40,1,480,-4.735,13.59,-0.75,85.42,-30.20,.280373,.000045
Yes,NM_001394998,40.00,0,8.856,50.00,102.87,1,599,-5.307,13.26,-4.82,106.84,-13.20,.100000,.000033
Yes,NM_022579,57.00,0,8.899,1.11,.70,4,2947,-8.175,27.42,0.00,216.74,-52.70,.372222,.000088
Yes,NM_000334,59.00,0,8.861,13.54,1.09,1,1060,-7.249,33.35,-6.55,54.84,-29.20,.268907,.001408
Yes,NM_001191029,73.00,0,8.728,3.85,3.14,1,1542,-6.926,9.59,0.00,107.66,-26.70,.315789,.011716
Yes,NM_014405,53.00,0,8.481,51.87,7.12,2,1367,-6.782,24.28,-2.90,74.01,-14.60,.166666,.001123
Yes,NM_001276289,45.00,0,7.055,98.61,200.15,1,4377,-6.937,9.54,0.00,151.08,-23.60,.300751,.000335
Yes,NM_030630,62.00,0,8.899,10.50,34.85,1,1178,-7.477,41.96,-29.03,60.33,-53.80,.226666,.000031
Yes,NM_006356,48.00,0,8.903,96.61,136.38,5,706,-6.629,10.99,0.00,NA,-28.10,.106870,.019389
Yes,NM_004695,62.00,0,6.008,13.20,39.00,1,1969,-8.067,4.84,0.00,153.85,-51.90,.155844,.000022
Yes,NM_052916,46.00,0,8.641,20.81,10.72,2,383,-6.335,25.81,0.00,144.11,-26.40,.176470,.000378
Yes,NM_001145526,53.00,0,8.76,78.55,85.33,1,659,-6.731,17.28,-0.17,117.92,-23.10,.241758,.001812
Yes,NM_001166347,69.00,0.03,4.895,7.63,7.68,1,2426,-6.151,5.11,0.00,218.05,-86.50,.395000,.004385
Yes,NM_001354639,65.00,0.0357143,2.856,.50,1.62,1,2649,-6.206,0.72,0.00,79.46,-72.80,.363095,.005928
Yes,NM_001614,61.00,0,7.887,1739.66,8353.66,25,6721,-6.784,51.88,-5.00,60.91,-41.10,.457364,.000089
Yes,NM_004712,56.00,0,8.82,38.00,106.62,1,3316,-6.654,35.44,-4.75,60.93,-24.50,.129411,.000013
Yes,NM_005782,55.00,0,8.616,36.92,218.23,2,3075,-6.159,44.64,0.00,178.60,-40.20,.143939,.000012
Yes,NM_016538,76.00,0,8.245,7.46,22.38,1,8289,-7.016,19.65,-2.00,90.73,-65.40,.275362,.000020
Yes,NM_173620,44.00,0,8.68,6.38,16.38,1,484,-5.981,19.36,0.00,183.02,-30.80,.192592,.015789
Yes,NM_001289036,55.00,0,0.34,5.50,2.50,26004,205,-5.701,14.14,-33.60,16.19,-37.60,.237704,.021824
Yes,NM_006471,44.00,0,8.871,174.57,1206.36,13,2503,-6.839,47.26,-17.59,117.79,-36.40,.142857,.000698
Yes,NM_018170,41.00,0,8.767,54.00,69.08,3,576,-5.633,14.75,0.00,146.31,-20.90,.069230,.000045
Yes,NM_020180,67.00,0,8.327,61.37,.25,3,3953,-6.636,6.41,-17.00,34.56,-28.70,.168674,.000054
Yes,NM_138443,45.00,0.04,8.903,13.82,68.17,4,1498,-7.770,27.63,-0.48,242.91,-35.30,.205714,.000319
Yes,NM_144612,55.00,0,8.812,1.00,.27,1,454,-6.740,29.88,-9.82,80.22,-35.20,.260869,.000077
Yes,NM_031939,59.00,0,6.416,2.66,4.00,1,1236,-7.059,1.73,0.00,138.38,-38.90,.245901,.006515
Yes,NM_002396,40.00,0,8.903,34.81,60.90,2,1337,-6.886,23.79,0.00,98.29,-15.10,.175000,.000096
