Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
Yes,URS00025F651D_9606,55.00,0,8.839,.80,.70,3,1176,-6.710,21.35,0.00,103.87,-25.40,.317757,.022725
Yes,URS000075A8FE_9606,71.00,0,8.086,2.00,2.76,37,1924,-8.775,23.39,-0.02,179.75,-69.50,.556179,.013596
Yes,URS000075B6CD_9606,37.00,0.190135,3.525,1.63,1.69,1,407,-9.374,5.74,0.00,35.60,-318.50,.207637,.002119
Yes,URS0002123226_9606,44.00,0,4.789,17.22,25.06,1,2023,-8.351,2.79,0.00,183.06,-63.40,.221518,.003598
Yes,URS0000BC462C_9606,39.00,0.0596299,3.359,1.02,.07,5144,1763,-8.453,4.08,0.00,76.12,-376.10,.202193,.007910
Yes,URS000075C0A6_9606,60.00,0,0.889,.92,2.92,317009,290,-7.051,14.63,-47.59,19.79,-57.60,.333333,.012427
Yes,URS0000BC4426_9606,37.00,0,3.949,1.44,3.11,1,1603,-4.223,2.47,0.00,85.84,-16.40,.216494,.000019
Yes,URS00021231BA_9606,42.00,0,2.594,.14,.21,1,616,-5.785,3.04,0.00,99.85,-26.20,.258741,.002021
Yes,URS000075DAC8_9606,40.00,0,4.272,7.58,7.16,1,629,-6.098,2.68,0.00,129.32,-19.70,.552845,.000090
Yes,URS000075C2DD_9606,27.00,0.06,2.181,5.10,27.00,1,2224,-6.398,4.52,0.00,94.72,-19.20,.190000,.000296
Yes,URS000075CEFB_9606,71.00,0,3.065,1.00,5.18,8,3930,-7.291,0.46,0.00,89.20,-37.60,.410714,.000524
Yes,URS000077152B_9606,52.00,0,3.009,5.09,8.90,1,616,-6.246,0.89,0.00,93.51,-26.70,.176470,.009518
Yes,URS0000BC44A2_9606,30.00,0.02,5.068,.76,.08,1,1036,-6.674,6.07,0.00,122.15,-105.60,.278333,.019102
Yes,URS000057AC12_9606,61.00,,8.883,1.05,1.00,1,5438,-6.630,3.78,0.00,216.26,-64.50,.288659,.000041
Yes,URS0002123198_9606,55.00,0.0211268,8.798,24.50,12.67,1,760,-6.775,7.50,0.00,276.11,-107.10,.285211,.000525
Yes,URS0000ABD7CE_9606,57.00,0,2.243,.90,3.81,1,732,-6.403,3.70,0.00,117.11,-29.50,.230088,.000118
Yes,URS0000BC43E1_9606,55.00,0.00420757,8.842,1.11,53.58,1,2445,-9.605,1.81,0.00,169.84,-567.00,.223702,.008491
Yes,URS0000611D31_9606,50.00,0,3.059,1.76,2.82,1,2147,-7.229,3.11,0.00,162.13,-53.60,.172222,.000093
Yes,URS00025E6F93_9606,52.00,0.012685,8.836,3.78,14.65,3,1280,-7.904,29.20,-3.59,103.92,-150.70,.215644,.000233
Yes,URS000075C808_9606,38.00,0,6.341,1.50,2.50,1,43042,-6.416,5.75,-0.28,121.69,-17.00,.246031,.012122
Yes,URS000075A06D_9606,49.00,0.0128957,5.792,5.54,11.71,2,4514,-9.085,3.09,0.00,201.66,-269.80,.201641,.003655
Yes,URS00022B6B9A_9606,53.00,0.00585284,4.505,2.09,2.86,2,3067,-9.453,2.87,0.00,213.42,-432.20,.208193,.001983
Yes,URS000075E9B8_9606,63.00,0.0502874,8.899,6.16,17.83,16,2623,-9.727,59.30,-11.10,212.73,-604.30,.170977,.000082
Yes,URS000075D52A_9606,37.00,0,4.101,7.00,12.50,5,172,-5.726,2.16,0.00,131.83,-8.90,.107142,.000091
Yes,URS00022B142E_9606,52.00,0,2.94,2.57,3.28,1,9418,-7.065,1.34,0.00,95.70,-13.90,.202702,.000046
Yes,URS000075EF57_9606,43.00,0,6.855,.50,.58,1,875,-5.620,5.29,0.00,147.56,-26.50,.188524,.000648
Yes,URS0000BC4577_9606,48.00,0,6.953,.85,23.75,1,453,-7.336,3.25,0.00,166.14,-56.80,.198019,.000027
Yes,URS000075DA35_9606,43.00,0,3.899,1.81,.54,1,777,-5.854,3.35,0.00,100.18,-20.70,.238938,.000031
Yes,URS000075E8D2_9606,62.00,0,8.829,14.54,13.48,1,4260,-8.374,7.12,-0.27,199.73,-127.30,.232352,.000035
Yes,URS000075BF55_9606,34.00,0.0689655,3.918,1.75,5.00,1,2553,-6.606,3.08,0.00,81.88,-9.70,.252873,.000014
Yes,URS00008E3966_9606,41.00,0,3.529,.53,1.13,1,309,-5.966,2.15,0.00,145.40,-30.90,.231250,.000225
Yes,URS0000A76CFC_9606,35.00,0,4.181,.72,1.90,2,257,-6.883,3.33,0.00,87.66,-42.10,.163716,.000193
Yes,URS000075E0AF_9606,57.00,0,8.492,.69,.26,1,429,-7.120,7.00,0.00,159.06,-94.90,.263358,.018013
Yes,URS000075C09F_9606,59.00,0,8.497,6.17,52.05,1,13809,-7.283,9.53,0.00,126.13,-59.00,.266666,.000064
Yes,URS00003884B6_9606,53.00,0,8.672,.33,.33,1,631,-7.079,7.59,-0.48,111.45,-22.70,.210526,.000018
Yes,URS0000A7699F_9606,46.00,0,2.308,.37,.37,1,397,-5.501,3.39,0.00,70.36,-17.30,.219512,.000029
Yes,URS000075E544_9606,45.00,0,3.321,6.00,8.14,1,437,-4.630,5.47,0.00,107.39,-11.90,.259740,.004081
Yes,URS0000A77235_9606,55.00,0,2.948,6.84,14.30,2,2067,-6.763,5.83,0.00,137.77,-33.40,.291044,.000079
Yes,URS000075B10A_9606,43.00,0.0569106,2.325,12.25,21.83,1,502,-6.205,4.24,0.00,121.58,-25.70,.130081,.000197
Yes,URS00008B2436_9606,32.00,0.0921053,1.729,.66,.60,1,714,-6.419,4.02,0.00,109.78,-19.50,.513157,.004646
Yes,URS000075E0B5_9606,32.00,0,0.881,.11,.05,1,769,-5.757,5.24,-14.43,30.38,-22.50,.195530,.000588
Yes,URS000075E9AF_9606,52.00,0,1.015,.15,.10,1,1600,-6.587,8.01,-15.42,43.21,-63.60,.235000,.000179
Yes,URS0000BC4612_9606,43.00,0,2.989,.15,.30,1,906,-7.426,4.55,-0.21,51.07,-104.70,.249376,.008137
Yes,URS000075B018_9606,60.00,0,8.317,3.18,5.06,1,1234,-7.872,39.41,0.00,150.83,-54.70,.222891,.000319
Yes,URS0000BC452D_9606,35.00,0,2.218,.33,.05,21,499,-6.157,3.48,0.00,83.55,-82.50,.215538,.003778
Yes,URS000075F009_9606,59.00,0,2.536,2.82,.31,2,869,-7.833,1.88,0.00,100.40,-96.90,.266666,.008395
Yes,URS0002278345_9606,44.00,0,6.167,1.86,2.13,2,149,-6.306,2.02,0.00,151.27,-30.40,.178807,.000012
Yes,URS000075DBFF_9606,54.00,0,1.724,3.30,2.40,1,1233,-5.647,3.68,0.00,63.05,-33.70,.192307,.001675
Yes,URS0000A769F1_9606,37.00,0.0323326,0.134,1.76,43.74,278,1258,-7.031,7.20,-129.46,4.45,-87.20,.265588,.003547
Yes,URS00008E39E9_9606,48.00,0.0684647,2.645,.04,.06,310240,831,-7.213,16.03,-70.30,18.15,-147.40,.269709,.006868
Yes,URS0000ABD8D4_9606,47.00,0,8.837,.05,.09,1,7381,-8.526,4.59,-84.68,117.11,-150.20,.181474,.000017
Yes,URS000075AE05_9606,51.00,0,5.675,8.32,.48,1,2571,-8.440,0.97,0.00,147.29,-127.50,.260273,.000965
Yes,URS000075E4FB_9606,49.00,0,3.385,.80,1.10,1,273,-7.513,2.54,0.00,141.88,-87.80,.261589,.000177
Yes,URS000075C7C2_9606,42.00,0,3.177,.14,.08,169,2277,-8.197,10.57,-35.58,38.96,-169.30,.215629,.008576
Yes,URS000075E824_9606,42.00,0,1.593,.50,.75,1,1554,-5.675,4.38,-3.86,41.00,-15.60,.273809,.000049
Yes,URS000075B77B_9606,48.00,0,3.437,9.42,18.21,1,1645,-6.611,6.59,0.00,98.12,-54.50,.223350,.013634
Yes,URS0000BC4642_9606,53.00,0,3.139,4.10,3.85,1,369,-8.977,3.27,0.00,139.48,-61.40,.225490,.000625
Yes,URS0000BC4438_9606,46.00,0,3.049,1.00,.37,1,935,-6.347,NA,0.00,95.12,-16.60,.170454,.000026
Yes,URS000075C127_9606,52.00,0,3.878,1.80,1.50,1,2102,-6.956,3.49,0.00,104.99,-20.00,.137254,.000055
Yes,URS000060E43B_9606,49.00,0,4.185,.18,25.59,1,687,-7.771,4.81,0.00,129.55,-96.10,.224615,.002646
Yes,URS000075D262_9606,45.00,0,4.268,2.55,.88,1,1283,-7.679,2.96,0.00,115.89,-33.30,.270718,.047646
Yes,URS000075BBEF_9606,54.00,0,4.847,.67,.11,1,258,-8.670,5.89,0.00,115.26,-276.50,.211048,.009172
Yes,URS000075B8E6_9606,73.00,0,8.069,12.61,48.69,1,7998,-7.126,4.90,0.00,111.36,-65.60,.330882,.000056
Yes,URS0000BC4527_9606,51.00,0,5.286,1.70,1.50,1,265,-5.192,4.51,0.00,90.38,-26.30,.134615,.070254
Yes,URS0000E60ABC_9606,45.00,0,4.98,.80,.80,1,203,-6.943,3.22,0.00,208.70,-34.00,.214285,.000575
Yes,URS000075D421_9606,40.00,0,2.654,1.37,.62,1,2251,-7.373,3.01,0.00,111.79,-36.60,.179640,.000067
Yes,URS000075B759_9606,41.00,0,4.21,2.00,2.43,1,6321,-7.633,3.13,0.00,181.67,-193.90,.256661,.000288
Yes,URS000075E99D_9606,36.00,0.287879,4.512,.10,.05,1910,801,-6.973,14.82,-59.31,8.86,-33.00,.328282,.000177
Yes,URS000075BEA5_9606,39.00,0,2.768,4.75,13.12,1,364,-5.315,2.74,0.00,110.12,-12.10,.215909,.000012
Yes,URS000081220A_9606,50.00,0,3.425,.23,.57,1,348,-8.172,2.45,0.00,108.75,-59.10,.242990,.011328
Yes,URS0000BC454A_9606,41.00,0,0.686,.14,0,1,1182,-6.233,5.92,-3.85,18.62,-11.40,1.600000,.004106
Yes,URS0000812100_9606,30.00,0,4.246,.70,.80,1,3460,-4.921,2.42,0.00,128.97,-16.00,.207920,.093661
Yes,URS0000EEACB6_9606,50.00,0,3.503,2.57,6.28,1,282,-7.077,1.58,0.00,114.95,-23.40,.333333,.000568
Yes,URS000075EA5C_9606,46.00,0,2.648,.72,1.59,375068,461,-7.479,11.79,-41.50,25.33,-57.60,.309734,.026777
Yes,URS00007E3D13_9606,46.00,0,8.903,.37,.08,1,656,-6.142,7.80,0.00,232.52,-98.90,.209497,.000820
Yes,URS000075DF65_9606,37.00,0,3.193,.30,1.70,1,213,-5.012,2.28,0.00,94.51,-21.20,.184466,.000860
Yes,URS00007E3644_9606,32.00,0,8.127,8.04,5.25,1,507,-5.687,5.17,0.00,185.02,-48.80,.176954,.000067
Yes,URS0000E60AFA_9606,55.00,0,3.048,.33,3.47,1,401,-7.220,2.40,0.00,108.21,-78.50,.238532,.005710
Yes,URS000075C049_9606,44.00,0,6.942,1.21,1.60,1,129,-7.288,3.71,0.00,152.38,-66.60,.201413,.000434
Yes,URS0002123196_9606,46.00,0.34375,3.244,7.46,.40,1,4114,-5.552,3.70,0.00,110.08,-42.90,.312500,.004145
Yes,URS000075E4D6_9606,46.00,0,1.244,11.28,1.28,2,117,-6.514,3.46,0.00,62.22,-17.60,.200000,.008021
Yes,URS00007E3588_9606,51.00,,2.448,.65,.20,408,154,-7.880,17.26,-37.38,31.20,-88.80,.254180,.008318
Yes,URS0000BC43EC_9606,47.00,0,2.776,.50,1.05,3,74,-7.360,6.85,0.00,112.52,-47.00,.206521,.000901
Yes,URS0002123245_9606,61.00,0,2.48,105.26,607.26,1,2342,-7.353,1.87,0.00,116.42,-74.40,.275510,.015525
Yes,URS00007E4E65_9606,46.00,0.011236,8.767,.37,1.17,3,1431,-8.352,63.97,-0.54,147.04,-192.40,.271268,.005436
Yes,URS00022B879A_9606,54.00,0.0702948,7.938,2.45,.09,1,4416,-8.695,5.41,0.00,269.70,-325.10,.253968,.000565
Yes,URS000075ACC7_9606,51.00,0,2.388,.25,.25,2,4094,-7.773,1.31,0.00,82.61,-34.10,.216000,.000043
Yes,URS000075CA64_9606,58.00,0,1.086,23.37,205.75,1,12502,-5.723,7.78,0.00,29.11,-22.90,.295454,.000033
Yes,URS00021231E9_9606,58.00,0,4.423,1.06,1.66,3,6195,-9.291,4.51,0.00,70.28,-618.80,.265979,.007622
Yes,URS000194B0D2_9606,36.00,0.0472813,0.707,1.05,.14,17377,4794,-8.472,5.40,-1.46,21.40,-203.60,.761229,.001669
Yes,URS0000BC4625_9606,44.00,0,3.492,1.81,.72,1,1097,-5.833,6.62,0.00,108.83,-21.80,.194915,.043501
Yes,URS000075E733_9606,60.00,0,0.586,9.00,26.81,201617,1529,-7.527,7.31,-26.50,26.17,-27.80,.105263,.000029
Yes,URS00002B5786_9606,50.00,0,7.095,1.92,2.71,1,3424,-6.844,8.43,-1.76,133.93,-38.60,.219178,.006238
Yes,URS000075E5F2_9606,32.00,0,0.336,51.71,.57,27,675,-4.961,10.55,-24.90,14.16,-10.60,.197368,.000102
Yes,URS000075E7AC_9606,52.00,0,8.718,22.14,.85,1,22688,-6.295,6.29,0.00,122.44,-14.70,.148648,.000008
Yes,URS0000BC4568_9606,43.00,0,5.8,.70,.40,1,1685,-5.952,5.88,0.00,188.19,-52.50,.155339,.038156
Yes,URS0000CCE0AE_9606,41.00,0,5.437,2.30,1.46,1,668,-5.469,4.99,0.00,128.43,-23.40,.173913,.000222
Yes,URS0000BC44A6_9606,48.00,0,3.103,1.62,20.37,1,1072,-4.053,2.31,0.00,124.91,-22.70,.168674,.000140
Yes,URS0000ABD7DD_9606,47.00,0,5.513,.86,.61,1,1318,-7.561,4.79,0.00,185.37,-141.20,.201886,.000114
Yes,URS0000BC45F9_9606,38.00,0.0733333,2.997,1.21,.78,1,607,-5.377,6.59,0.00,109.91,-40.00,.393333,.000255
Yes,URS0000BC44B3_9606,55.00,0,1.843,6.90,.50,258499,4894,-4.804,10.69,-17.82,18.11,-30.40,.183486,.000204
Yes,URS00002E7567_9606,40.00,0,2.704,.66,.94,569,656,-5.250,1.32,0.00,104.67,-43.10,.226315,.000359
Yes,URS0000BC450D_9606,54.00,0,7.008,.72,.20,1,588,-7.405,3.43,0.00,132.56,-103.30,.259259,.001506
Yes,URS00025F5B93_9606,55.00,0,0.586,2.00,7.00,234474,464,-5.863,9.64,-44.51,19.83,-44.30,.338345,.000216
Yes,URS000075D197_9606,58.00,0,5.421,5.62,11.12,1,5914,-6.902,3.63,0.00,105.19,-28.10,.266666,.000043
Yes,URS0000759BB4_9606,39.00,0.0666667,1.171,1.30,1.40,1,2115,-4.699,1.91,0.00,104.89,-24.50,.228571,.000047
Yes,URS00001AD995_9606,49.00,0,3.141,.90,.10,1,743,-5.682,2.22,0.00,82.45,-24.00,.213592,.000018
Yes,URS000075DEBF_9606,33.00,0.08,4.298,30.85,.14,1,510,-5.371,3.41,0.00,154.85,-7.90,.253333,.007535
Yes,URS000075CF09_9606,45.00,0,4.025,.90,1.90,1,507,-6.408,3.07,0.00,107.93,-24.60,.236363,.000092
Yes,URS0000CCDFA7_9606,46.00,0.161667,3.349,.25,.06,6,542,-7.808,2.77,0.00,81.40,-189.20,.218333,.000343
Yes,URS0000A77281_9606,52.00,0.00420168,8.892,.18,.61,1,8230,-9.337,3.02,0.00,185.33,-469.80,.235294,.001086
Yes,URS000075DE81_9606,45.00,0,4.84,13.35,7.64,13,980,-7.108,1.00,0.00,85.25,-30.80,.273333,.006794
Yes,URS0000BC4587_9606,40.00,0.0103751,3.773,.04,.05,209,410,-8.484,5.65,-1.48,58.65,-337.60,.198723,.015954
Yes,URS0000CCE05D_9606,52.00,0,0.801,1.81,.54,1,89,-6.884,4.29,-25.63,22.91,-28.40,.185840,.000035
Yes,URS000075DF4F_9606,45.00,0,4.425,.57,.01,10,408,-8.676,5.26,0.00,139.57,-134.90,.257088,.003628
Yes,URS00007BF2D9_9606,45.00,0,4.71,2.77,3.18,1,1045,-7.812,4.67,0.00,129.47,-47.40,.311594,.011445
Yes,URS00022B0E07_9606,46.00,0,2.945,.70,.06,1,5520,-7.076,4.14,0.00,149.68,-90.60,.251572,.000089
Yes,URS0000E60A72_9606,42.00,0,4.881,.12,0,1,326,-5.479,3.04,0.00,127.20,-45.87,.211764,.000015
Yes,URS00025E7A85_9606,55.00,0,6.286,49.30,23.20,1,3133,-6.367,3.16,0.00,116.67,-26.40,.314814,.011073
Yes,URS0000BC44FB_9606,50.00,0,2.433,.10,.10,2,2220,-8.391,1.84,0.00,134.16,-222.90,.231354,.003571
Yes,URS0000A767BA_9606,42.00,0,8.66,.09,.21,1,403,-7.286,3.92,-0.51,171.63,-83.70,.195195,.002662
Yes,URS0000A76680_9606,66.00,0,3.77,1.33,1.38,1,2907,-7.830,5.11,0.00,123.51,-74.10,.256830,.001608
Yes,URS0000D780C7_9606,65.00,0,8.224,.35,.59,1,4796,-8.208,2.45,0.00,161.53,-124.40,.289893,.004071
Yes,URS000075B927_9606,57.00,0,0.861,2.60,.10,8,5871,-7.337,9.73,-4.04,28.65,-24.90,.412844,.000268
Yes,URS000075D64F_9606,42.00,0,0.551,1.60,.06,22,3302,-6.970,3.71,0.00,43.35,-95.10,.220394,.025096
Yes,URS000075AA0C_9606,38.00,0,0.134,2.31,1.15,2,2077,-6.425,8.83,-188.84,5.02,-35.20,.201030,.002422
Yes,URS000075C702_9606,60.00,0,0.333,4.50,.77,114,388,-7.023,12.53,-4.62,79.34,-74.20,.021505,0
Yes,URS0000ABD8C5_9606,59.00,0,0.673,7.78,1.00,18,751,-7.751,10.45,-44.81,15.15,-41.90,.136986,.001353
Yes,URS0000CCE0EE_9606,43.00,0,0.328,2.73,.40,8,1045,-5.958,8.03,-61.99,16.45,-30.20,.227848,.001605
Yes,URS00007E365A_9606,41.00,0,0.322,4.33,.11,4,813,-5.449,6.18,-35.23,17.18,-18.50,.357142,.000060
Yes,URS000075E11D_9606,44.00,0,0.703,24.50,1.21,9,1190,-7.157,11.22,-5.16,30.38,-34.90,.255172,.001544
Yes,URS000075A2F5_9606,45.00,0,4.304,15.63,9.63,2,1431,-6.843,2.67,0.00,117.95,-16.40,.517241,.000026
Yes,URS000075E0C7_9606,55.00,0,3.687,.50,1.10,1,381,-6.250,5.63,0.00,68.77,-26.90,.304761,.009214
Yes,URS000075C3A9_9606,48.00,0,1.495,4.69,4.38,1,1377,-5.428,1.63,0.00,103.87,-37.90,.251908,.001335
Yes,URS0000A772C5_9606,54.00,0,8.543,8.00,6.00,70,4062,-6.977,12.37,0.00,214.43,-25.40,.581632,.001147
Yes,URS000075D5A4_9606,44.00,0,4.056,.88,2.11,1,1217,-5.434,4.37,0.00,106.03,-22.60,.200000,.024645
Yes,URS0000EEC7FA_9606,42.00,0,3.532,1.60,3.10,1,1229,-5.469,5.40,0.00,168.30,-22.70,.207547,.020010
Yes,URS0000CCE04C_9606,48.00,0.151079,2.724,90.07,69.76,1931,1746,-5.668,8.47,-42.00,12.05,-34.90,.359712,.000832
Yes,URS000075AF56_9606,55.00,0,0.586,32.00,203.25,351545,1509,-5.893,8.40,-37.54,23.22,-29.40,.183908,.000254
Yes,URS000075DE67_9606,60.00,0.1,8.242,3.36,3.66,1,2194,-9.120,2.07,0.00,145.02,-421.40,.371134,.001018
Yes,URS000019547E_9606,49.00,0,2.804,.08,.16,1,1712,-6.336,3.47,0.00,144.42,-37.20,.162790,.000061
Yes,URS000075D60D_9606,44.00,0,3.356,6.50,3.85,173469,632,-6.779,5.33,-26.57,30.98,-29.60,.248322,.000029
Yes,URS0000BC458D_9606,50.00,0,3.053,1.54,3.72,1,5035,-6.401,5.08,0.00,123.05,-21.70,.291666,.000952
Yes,URS000075B7D4_9606,38.00,0,2.579,19.28,3.00,1,208,-5.253,2.73,0.00,91.95,-10.50,.160000,.000045
Yes,URS0000BC464F_9606,37.00,0.0222772,8.903,.21,.12,1,2005,-8.162,3.54,0.00,150.09,-169.70,.211633,.005945
Yes,URS0000A775C3_9606,38.00,0,5.213,.30,.34,67061,2691,-8.840,4.44,0.00,141.09,-336.50,.211997,.003586
Yes,URS000075C5F6_9606,54.00,0,2.392,3.44,1.77,1,4884,-7.949,2.58,0.00,100.42,-23.30,.206521,.000024
Yes,URS000075C387_9606,44.00,0,4.719,.17,.11,1,1226,-7.202,4.20,0.00,137.80,-90.30,.206395,.000028
Yes,URS00008E3A4F_9606,66.00,0.00700701,8.658,2.21,13.42,1,599,-8.772,6.50,0.00,164.58,-472.10,.274274,.000544
Yes,URS0001BBE3ED_9606,55.00,0,1.994,.66,7.66,1,175,-8.202,NA,0.00,151.35,-18.70,.193798,.000210
Yes,URS000075AECF_9606,54.00,0,3.756,4.47,16.21,2,15,-7.557,0.22,0.00,97.88,-73.50,.266949,.000064
Yes,URS000075EF5C_9606,56.00,0,6.374,231.33,397.50,1,1898,-4.971,5.74,0.00,87.29,-45.60,.209677,.004823
Yes,URS000075A784_9606,39.00,0,7.278,3.73,5.53,2,1599,-5.903,1.86,0.00,150.27,-32.50,.179487,.004338
Yes,URS0000BC451E_9606,60.00,0.0572139,8.799,5.55,9.12,2,3131,-8.621,2.34,0.00,176.18,-164.40,.241293,.000078
Yes,URS000075C5A5_9606,48.00,0.0659341,2.3,3.44,1.44,290,668,-6.169,4.43,-7.20,22.22,-16.50,.318681,.003076
Yes,URS000212315D_9606,60.00,0.0227273,8.12,.60,2.19,273381,1713,-9.118,6.28,0.00,68.48,-405.20,.455578,.007288
Yes,URS000075E68D_9606,49.00,0,0.902,.60,.27,428224,90,-7.198,7.23,-27.13,32.95,-321.00,.262518,.004247
Yes,URS0000A7645F_9606,47.00,0,2.631,.33,1.00,1,452,-6.301,2.97,0.00,55.28,-18.90,.150000,.002587
Yes,URS000075C35D_9606,42.00,0,3.281,8.92,19.76,1,11743,-5.232,6.44,0.00,116.61,-24.60,.203007,.000018
Yes,URS0000759A76_9606,45.00,0,2.498,1.20,.40,1,2701,-6.714,2.96,0.00,102.78,-12.00,.186274,.025649
Yes,URS000075A78C_9606,41.00,0,2.25,2.00,.46,1,2123,-5.797,3.55,0.00,95.94,-31.20,.268115,.004063
Yes,URS0000BC44C5_9606,47.00,0,3.018,1.44,7.55,1,621,-5.846,4.28,0.00,67.94,-22.50,.200000,.001447
Yes,URS0000E60AC9_9606,57.00,0,3.822,.69,1.05,388687,1297,-7.661,15.18,-74.28,23.15,-131.00,.725543,.010557
Yes,URS000075EBD1_9606,61.00,0,0.313,1.25,1.37,221,824,-7.088,25.68,-36.67,17.25,-20.50,.314606,.000059
Yes,URS00022B06CD_9606,56.00,0,2.396,9.07,5.96,5,2036,-7.797,4.63,0.00,132.36,-80.00,.306513,.001615
Yes,URS000075D281_9606,41.00,0,0.134,1.20,4.90,2,286,-6.463,9.70,-437.56,4.40,-18.10,.267326,.001076
Yes,URS000075AB0F_9606,54.00,0,2.987,2.62,1.43,2,1410,-8.650,1.71,0.00,103.90,-38.80,.263803,.000031
Yes,URS000075E750_9606,54.00,0,0.722,5.77,7.66,1,569,-7.825,6.04,-9.33,26.95,-25.30,.236559,.000023
Yes,URS0000BC45FA_9606,44.00,0,6.066,1.44,2.26,74584,1205,-7.134,12.21,-36.57,35.23,-106.60,.266666,.008166
Yes,URS00025E8379_9606,42.00,0,2.846,15.33,51.33,1,55,-6.406,NA,0.00,111.48,-18.20,.235772,.002303
Yes,URS0000A769BE_9606,48.00,0.0118946,5.864,1.01,.71,290433,219,-9.503,0.53,0.00,171.06,-360.90,.220050,.002756
Yes,URS00025F025B_9606,47.00,0,2.128,.13,.04,1,221,-6.805,5.00,0.00,113.57,-55.30,.188340,.000830
Yes,URS000075B66C_9606,54.00,0,3.067,.52,3.00,1,208,-6.386,2.54,0.00,114.37,-56.80,.183333,.000345
Yes,URS00025EEB23_9606,46.00,0,1.019,.37,.40,1073,388,-7.115,10.44,-76.33,23.90,-111.20,.174142,.000106
Yes,URS0000BC443E_9606,41.00,0,3.3,.15,.15,1,464,-7.081,6.63,0.00,146.93,-77.40,.267692,.001123
Yes,URS0000BC455D_9606,47.00,0,2.778,.14,.14,4,463,-6.851,2.65,0.00,44.64,-58.00,.240566,.009158
Yes,URS00022B3B4F_9606,44.00,0.048731,3.296,.56,.03,393086,234,-8.068,29.30,0.00,110.21,-279.50,.556345,.001673
Yes,URS00007E4D1B_9606,55.00,0,2.895,.25,.41,1,431,-8.949,3.53,0.00,89.84,-23.80,.169354,.000068
Yes,URS0000BC4636_9606,52.00,0,1.848,.37,.25,15,676,-5.826,3.58,0.00,84.53,-14.80,.168539,.021908
Yes,URS00007658A5_9606,54.00,0.0267738,8.899,2.04,19.34,1,1739,-10.052,4.73,0.00,276.29,-569.40,.390227,.006082
Yes,URS00004A85FA_9606,60.00,0,8.897,5.76,22.59,2,558,-7.348,2.79,0.00,185.04,-177.00,.342657,.000378
Yes,URS000075AE5D_9606,47.00,0.13125,1.053,7.20,20.40,189263,277,-6.366,12.53,-43.19,26.88,-39.60,.262500,.000054
Yes,URS0000D77FC1_9606,61.00,0,2.29,9.00,44.42,1,2065,-7.371,4.70,0.00,104.20,-20.60,.240000,.000023
Yes,URS0000BC43FC_9606,51.00,0,4.604,.76,.15,1,151,-6.415,NA,0.00,112.54,-33.50,.221374,.000029
Yes,URS0000D77FFD_9606,59.00,0,8.903,3.87,4.87,1,4518,-6.950,4.02,-0.62,82.42,-20.50,.358024,.000123
Yes,URS00021ED9E2_9606,36.00,0,0.975,5.37,4.50,21,2124,-6.432,3.57,0.00,30.60,-11.70,.285714,.000161
Yes,URS000075E6F4_9606,51.00,0,6.817,1.15,.76,1,1871,-7.584,3.72,0.00,211.38,-24.50,.305343,.000075
Yes,URS00021231F7_9606,42.00,0.0103704,8.897,.40,.04,1,362,-7.584,3.28,0.00,217.77,-180.30,.362962,.000804
Yes,URS00022B37CB_9606,49.00,0.0328125,8.492,.11,.26,1,676,-9.398,6.36,0.00,196.88,-193.70,.357812,.008116
Yes,URS000075C5C7_9606,41.00,0,6.612,2.55,4.70,1,7433,-6.180,3.36,0.00,129.96,-48.40,.265700,.000183
Yes,URS000075D697_9606,45.00,0,2.204,.28,1.57,1,1467,-4.835,1.64,0.00,59.70,-13.40,.362500,.042803
Yes,URS000075D300_9606,51.00,0,5.427,.54,6.09,1,1754,-7.469,5.58,0.00,109.98,-30.00,.318965,.000150
Yes,URS0000BC44B2_9606,60.00,0,1.09,.66,3.00,1,762,-7.359,8.79,-8.05,32.36,-41.70,.322314,.018096
Yes,URS000075EEBC_9606,67.00,0,8.63,10.32,91.53,1,2845,-8.642,6.23,0.00,168.51,-259.70,.420512,.005033
Yes,URS000075B2EC_9606,39.00,0.0158311,8.886,3.70,7.89,1,3820,-7.658,1.72,0.00,145.13,-85.60,.224274,.001412
Yes,URS0000ABD849_9606,49.00,0.0112994,5.409,2.36,.48,1,1015,-8.963,2.57,0.00,150.36,-269.30,.221468,.000242
Yes,URS00007E4CFC_9606,46.00,0,8.87,1505.44,8.55,1,1943,-5.456,9.00,0.00,68.10,-20.60,.153846,.000198
Yes,URS000075AC97_9606,37.00,0.0107335,3.467,.40,.38,4006,1021,-7.258,3.37,0.00,60.04,-136.20,.248658,.004569
Yes,URS0000BC44AB_9606,52.00,0,2.698,.69,1.23,1,275,-7.129,2.15,0.00,79.50,-39.50,.294117,.015097
Yes,URS0000E60A59_9606,60.00,0,2.948,4446.88,1700.88,3,218,-6.352,1.81,0.00,73.67,-25.90,NA,NA
Yes,URS0000BC4466_9606,62.00,0,3.215,1.42,3.42,2,2942,-6.658,3.35,0.00,96.79,-13.60,.269230,.000265
Yes,URS0000E60B33_9606,40.00,0,3.28,1.10,.75,148,486,-8.375,1.76,0.00,45.87,-31.30,.364532,.001931
