Functional,GeneID,GC_percentage,lowComplexity_density,phyloP_max,RPKM_tissue,RPKM_primary-cell,copy_number,repeat_distance,Interaction_ave,coding_potential,RNAalifold_score,Max_covariance,MFE,SNP_density,MAF_avg
Yes,URS00025F651D_9606,42.00,0,3.599,.50,.31,8,450,-6.354,0.58,0.00,117.10,-35.60,.217647,.000029
Yes,URS000075A8FE_9606,74.00,0,8.086,1.00,1.68,37,1619,-8.534,25.51,0.00,195.81,-235.20,.594202,.024088
Yes,URS000075B6CD_9606,73.00,0,3.548,2.47,2.50,83,269,-9.029,12.44,-52.02,27.70,-415.80,.282689,.000319
Yes,URS0002123226_9606,38.00,0,3.323,14.80,19.76,1,2440,-7.164,4.09,0.00,170.61,-88.90,.199530,.003700
Yes,URS0000BC462C_9606,40.00,0.057971,1.048,3.69,.38,705,412,-6.398,14.45,-29.86,36.29,-24.00,.246376,.000418
Yes,URS000075C0A6_9606,53.00,0,2.789,.39,1.15,4987,956,-7.668,10.98,-236.95,3.02,-101.10,.450151,.006376
Yes,URS0000BC4426_9606,52.00,0,3.311,1.62,5.87,1,626,-5.986,4.94,0.00,73.50,-21.30,.174418,.000015
Yes,URS00021231BA_9606,52.00,0,8.036,.04,.17,356878,2458,-8.045,8.05,-4.22,41.53,-84.40,.205128,.000402
Yes,URS000075DAC8_9606,44.00,0.406015,3.026,2.46,3.92,1,4062,-6.579,3.15,0.00,149.15,-29.90,.263157,.003332
Yes,URS000075C2DD_9606,41.00,0,2.663,2.69,3.76,1,115,-5.502,3.31,0.00,121.38,-35.10,.188405,.000022
Yes,URS000075CEFB_9606,73.00,0,7.974,.64,2.94,7,3868,-8.336,7.52,0.00,147.65,-88.50,.281609,.003593
Yes,URS000077152B_9606,56.00,0,8.778,.66,.91,2,5473,-4.803,8.47,-6.64,114.44,-52.20,.184000,.000035
Yes,URS0000BC44A2_9606,44.00,0,5.326,3.50,.50,1,911,-5.405,3.61,0.00,93.54,-27.00,.209523,.032120
Yes,URS000057AC12_9606,42.00,0,3.036,4.12,25.12,1,153,-6.430,2.56,0.00,107.39,-9.10,.209302,.000019
Yes,URS0002123198_9606,46.00,0.015,8.841,17.66,10.58,1,644,-6.749,7.60,0.00,322.52,-129.00,.260000,.002722
Yes,URS0000ABD7CE_9606,56.00,0,2.377,1.11,4.66,1,521,-7.046,0.91,0.00,96.59,-29.90,.208791,.014328
Yes,URS0000BC43E1_9606,56.00,0,5.435,4.37,208.74,1,479,-7.785,2.24,0.00,116.79,-98.30,.253676,.008552
Yes,URS0000611D31_9606,69.00,0,8.858,56.90,127.81,1,5613,-6.783,46.95,-2.88,93.82,-51.60,.394957,.000062
Yes,URS00025E6F93_9606,53.00,0,8.836,7.60,29.95,3,1520,-6.519,30.64,-5.65,105.85,-66.40,.206008,.000291
Yes,URS000075C808_9606,60.00,0,5.756,1.23,2.38,1,43028,-6.479,4.10,0.00,137.73,-46.60,.307142,.000624
Yes,URS000075A06D_9606,67.00,0.103321,8.87,7.01,9.83,8,3307,-8.621,4.05,0.00,187.47,-260.90,.223247,.000252
Yes,URS00022B6B9A_9606,72.00,0,7.67,4.11,9.53,1,3756,-7.176,3.73,0.00,171.53,-126.80,.259541,.000057
Yes,URS000075E9B8_9606,65.00,0,8.734,10.00,20.23,1,3876,-9.546,4.66,0.00,134.15,-48.80,.266187,.000032
Yes,URS000075D52A_9606,52.00,0,8.56,3.46,7.25,2,314,-8.094,1.09,0.00,126.04,-110.10,.226993,.009526
Yes,URS00022B142E_9606,45.00,0,8.741,2.53,1.53,1,9335,-6.043,3.52,0.00,175.65,-34.20,.235668,.001617
Yes,URS000075EF57_9606,50.00,0,1.742,1.11,.77,1,596,-5.053,6.02,-0.28,104.53,-23.90,.195652,.000062
Yes,URS0000BC4577_9606,45.00,0,3.995,3.18,32.90,1,2060,-6.782,6.63,0.00,102.32,-24.00,.168141,.000137
Yes,URS000075DA35_9606,42.00,0,6.612,2.60,.66,1,1226,-5.793,3.10,0.00,111.69,-36.60,.130718,.000171
Yes,URS000075E8D2_9606,66.00,0,8.883,19.31,45.20,1,3855,-8.671,142.64,-0.86,209.47,-326.20,.233557,.000296
Yes,URS000075BF55_9606,65.00,0,6.018,.22,8.87,7,1955,-7.825,2.61,0.00,160.98,-145.30,.378548,.001916
Yes,URS00008E3966_9606,38.00,0,8.899,14.13,8.27,1,8518,-6.339,3.77,0.00,208.12,-44.20,.288888,.000054
Yes,URS0000A76CFC_9606,42.00,0,8.787,.52,2.47,1,1047,-5.496,4.58,0.00,146.98,-42.60,.149425,.000019
Yes,URS000075E0AF_9606,51.00,0,0.586,1.88,.77,8602,962,-5.329,8.69,-14.13,26.32,-23.60,.237113,.000680
Yes,URS000075C09F_9606,58.00,0,6.653,2.44,13.11,1,13898,-7.282,7.85,0.00,201.17,-23.30,.186813,.000343
Yes,URS00003884B6_9606,53.00,0,2.474,.37,.37,1,277,-4.905,3.45,0.00,96.72,-35.00,.224719,.000146
Yes,URS0000A7699F_9606,49.00,0,2.909,.35,.21,1,273,-6.463,3.52,0.00,105.15,-45.70,.220000,.000016
Yes,URS000075E544_9606,63.00,0.426471,8.83,2.69,4.53,1,676,-6.876,7.93,0.00,117.55,-56.70,.316176,.000236
Yes,URS0000A77235_9606,56.00,0,5.227,2.66,2.50,2,1186,-7.662,0.28,0.00,115.59,-62.50,.234567,.000085
Yes,URS000075B10A_9606,42.00,0,2.741,11.75,21.33,1,838,-5.846,3.75,0.00,82.67,-28.50,.193548,.000092
Yes,URS00008B2436_9606,46.00,0,2.413,.80,.40,212,1419,-5.620,10.11,-21.80,17.46,-22.90,.238532,.000014
Yes,URS000075E0B5_9606,59.00,0,0.737,.04,.08,1,1821,-7.679,8.90,-33.97,31.71,-82.90,.269230,.003913
Yes,URS000075E9AF_9606,48.00,0,4.642,.35,.96,2,720,-7.025,3.85,0.00,178.87,-92.30,.257234,.001203
Yes,URS0000BC4612_9606,55.00,0,0.166,.28,1.35,1,1472,-5.969,7.84,-126.21,4.53,-50.70,.323943,.026494
Yes,URS000075B018_9606,55.00,0,5.407,.80,1.45,1,1047,-7.721,4.47,0.00,119.02,-143.10,.260623,.011382
Yes,URS0000BC452D_9606,47.00,0,2.286,.20,.06,1,190,-7.959,1.41,0.00,91.53,-88.40,.236842,.000067
Yes,URS000075F009_9606,58.00,0.105381,1.272,1.86,.25,9,3026,-7.989,10.41,-146.67,16.36,-182.10,.262331,.001811
Yes,URS0002278345_9606,66.00,0,8.744,1.64,1.82,3,4095,-7.781,5.03,0.00,163.03,-51.70,.388571,.010423
Yes,URS000075DBFF_9606,52.00,0,0.455,2.75,1.08,97,272,-6.249,21.81,-105.94,4.70,-31.70,.248000,.000834
Yes,URS0000A769F1_9606,54.00,0,8.652,3.16,27.24,8,3166,-8.642,4.18,0.00,186.64,-219.30,.271472,.009001
Yes,URS00008E39E9_9606,39.00,0,3.7,.25,.25,4,1950,-6.666,3.22,0.00,155.84,-3.40,.229885,.005788
Yes,URS0000ABD8D4_9606,52.00,0,8.8,.21,.21,1,2505,-6.329,3.63,0.00,131.62,-36.20,.183098,.028860
Yes,URS000075AE05_9606,59.00,0,2.814,11.20,.92,1,509,-7.076,1.12,0.00,135.98,-98.80,.254980,.000125
Yes,URS000075E4FB_9606,41.00,0,8.427,.22,1.33,1,728,-5.967,6.98,-0.40,115.47,-21.90,.193877,.000018
Yes,URS000075C7C2_9606,44.00,0,8.722,.18,.06,1,1457,-6.888,2.51,0.00,131.15,-93.70,.198198,.004016
Yes,URS000075E824_9606,46.00,0,4.696,.16,.09,1,1623,-9.349,4.31,0.00,138.21,-152.60,.250793,.003833
Yes,URS000075B77B_9606,43.00,0,4.398,14.78,22.00,1,2099,-6.469,3.89,0.00,124.37,-32.20,.173611,.000528
Yes,URS0000BC4642_9606,48.00,0,3.139,3.42,3.57,1,311,-8.996,2.91,0.00,119.09,-71.50,.213740,.010458
Yes,URS0000BC4438_9606,43.00,0,3.019,.75,.37,1,1887,-5.568,2.57,0.00,85.34,-15.10,.231707,.000516
Yes,URS000075C127_9606,52.00,0,7.009,2.00,1.55,1,1634,-6.146,2.95,0.00,107.74,-21.70,.265306,.000997
Yes,URS000060E43B_9606,51.00,0,3.591,.41,24.94,1,589,-7.234,3.58,0.00,110.32,-57.30,.215116,.000675
Yes,URS000075D262_9606,48.00,0,3.767,2.25,.72,1,1022,-6.938,2.27,0.00,114.69,-104.50,.222222,.000119
Yes,URS000075BBEF_9606,54.00,0,4.847,1.24,.16,1,593,-6.720,5.93,0.00,113.74,-144.80,.194070,.000341
Yes,URS000075B8E6_9606,62.00,0,8.903,13.81,32.37,1,7759,-8.406,12.07,-1.48,212.67,-149.90,.301333,.000390
Yes,URS0000BC4527_9606,44.00,0,0.538,2.85,2.14,93133,249,-6.124,6.15,-11.63,17.97,-10.90,.200000,.001095
Yes,URS0000E60ABC_9606,64.00,0,8.253,.65,1.12,1,2516,-7.651,3.33,0.00,152.56,-179.20,.310679,.000059
Yes,URS000075D421_9606,43.00,0,3.738,1.69,.23,1,677,-5.575,NA,0.00,56.70,-28.80,.643939,.001419
Yes,URS000075B759_9606,81.00,0,8.402,4.28,5.28,1,6482,-5.584,4.99,0.00,100.12,-37.80,.851351,.000205
Yes,URS000075E99D_9606,52.00,0,0.134,.12,.12,3125,672,-7.277,12.95,-289.60,4.19,-74.90,.235521,.001402
Yes,URS000075BEA5_9606,45.00,0,2.682,6.78,14.78,1,1253,-7.528,2.46,0.00,120.34,-23.30,.170212,.000208
Yes,URS000081220A_9606,50.00,0,0.34,510.50,13.42,76,2337,-6.955,7.11,-89.91,20.15,-45.20,.213333,.000413
Yes,URS0000BC454A_9606,44.00,0,8.513,.72,0,1,721,-6.587,10.10,-0.90,207.40,-68.30,.228187,.000063
Yes,URS0000812100_9606,48.00,0,4.487,1.25,1.00,1,3477,-5.690,2.76,0.00,131.67,-14.80,.238095,.002087
Yes,URS0000EEACB6_9606,45.00,0,4.795,1.65,5.45,1,873,-7.585,2.26,0.00,150.04,-49.50,.223300,.016856
Yes,URS000075EA5C_9606,48.00,0,8.528,3.06,2.37,1,1489,-6.886,3.03,0.00,120.21,-44.90,.313609,.010758
Yes,URS00007E3D13_9606,35.00,0,4.019,.77,.33,1,1096,-5.585,2.22,0.00,111.78,-12.20,.252525,.001197
Yes,URS000075DF65_9606,52.00,0,2.576,.45,1.54,1,347,-6.983,1.56,0.00,114.58,-24.00,.271929,.001796
Yes,URS00007E3644_9606,53.00,0,1.582,9.54,8.36,5,2014,-7.526,3.85,0.00,85.64,-24.80,.839285,.001143
Yes,URS0000E60AFA_9606,54.00,0,1.637,1.30,2.40,1,1050,-4.992,4.10,0.00,68.93,-28.60,.225490,.000021
Yes,URS000075C049_9606,51.00,0,2.61,.25,1.29,5,393,-6.460,5.42,0.00,92.09,-77.60,.258181,.009444
Yes,URS0002123196_9606,37.00,0,3.552,3.12,.21,1,3858,-7.562,1.81,0.00,130.88,-76.30,.240384,.000267
Yes,URS000075E4D6_9606,54.00,0,3.561,2.78,.67,4,229,-8.241,0.27,0.00,134.45,-98.50,.249122,.006544
Yes,URS00007E3588_9606,52.00,0,2.743,1.18,.54,1,1012,-5.908,3.19,0.00,105.49,-30.50,.292035,.000054
Yes,URS0000BC43EC_9606,42.00,0,2.264,.31,.86,645,1644,-6.353,4.48,0.00,72.28,-43.90,.221238,.002963
Yes,URS0002123245_9606,53.00,0.166038,1.709,54.26,195.73,608,1333,-6.694,4.61,0.00,44.06,-76.50,.196226,.033847
Yes,URS00007E4E65_9606,52.00,0,0.322,.44,.66,37,352,-5.890,12.48,-64.97,15.66,-24.80,.387096,.000610
Yes,URS00022B879A_9606,57.00,0,7.938,3.32,.17,1,5014,-6.498,5.01,0.00,237.25,-111.00,.285211,.000035
Yes,URS000075ACC7_9606,62.00,0,1.651,.28,.14,2,4143,-6.910,0.20,0.00,99.57,-14.50,.605263,.000065
Yes,URS000075CA64_9606,51.00,0,0.579,1.87,6.75,2264,2916,-7.401,6.56,-9.57,22.40,-12.00,.292682,.000061
Yes,URS00021231E9_9606,56.00,0,4.423,1.05,2.06,2,6511,-9.203,3.16,0.00,97.54,-462.30,.251097,.008832
Yes,URS000194B0D2_9606,55.00,0,8.573,.71,.11,161,2653,-8.662,7.75,-38.26,12.03,-486.70,.482407,.003706
Yes,URS0000BC4625_9606,41.00,0,8.763,1.30,1.00,1,6095,-5.396,2.55,0.00,147.08,-18.60,.233644,.008119
Yes,URS000075E733_9606,53.00,0,8.849,3.01,10.76,1,755,-9.195,4.71,0.00,157.02,-293.10,.185328,.000292
Yes,URS00002B5786_9606,48.00,0,5.81,1.62,2.31,1,3408,-6.204,2.63,0.00,164.41,-35.90,.259259,.000152
Yes,URS000075E5F2_9606,55.00,0,0.336,33.12,.25,116,389,-5.201,9.34,-51.18,18.10,-29.20,.300000,.002027
Yes,URS000075E7AC_9606,53.00,0,8.866,10.66,.26,1,22610,-6.616,3.42,-4.78,137.29,-41.00,.157894,.000054
Yes,URS0000BC4568_9606,52.00,0,3.338,.44,2.12,1,2199,-6.927,3.51,0.00,148.07,-81.30,.265625,.009813
Yes,URS0000CCE0AE_9606,60.00,0,8.803,4.64,3.50,1,1140,-6.422,30.06,0.00,130.71,-57.00,.482517,.000497
Yes,URS0000BC44A6_9606,69.00,0,0.166,1.33,.80,1874,1070,-6.114,6.91,-68.44,7.19,-69.30,.562913,.001915
Yes,URS0000ABD7DD_9606,50.00,0,5.513,1.64,1.28,1,1592,-7.189,4.73,0.00,172.22,-70.60,.187500,.000177
Yes,URS0000BC45F9_9606,52.00,0,2.638,.76,3.76,1,2109,-6.551,1.87,0.00,133.36,-27.20,.242647,.000123
Yes,URS0000BC44B3_9606,46.00,0.195513,8.899,8.19,.16,2,14402,-7.501,2.61,0.00,254.45,-88.00,.477564,.005804
Yes,URS00002E7567_9606,61.00,0,8.886,.19,.34,3,1007,-7.206,7.67,-18.68,33.68,-100.80,.237918,.000288
Yes,URS0000BC450D_9606,57.00,0,2.1,3.25,.75,1,1539,-7.371,3.78,0.00,84.18,-19.00,.209876,.001182
Yes,URS00025F5B93_9606,53.00,0,8.36,2.03,5.68,2,2271,-9.054,2.77,0.00,126.99,-323.40,.250773,.000148
Yes,URS000075D197_9606,76.00,0,3.689,3.21,7.92,1,3991,-7.131,1.31,0.00,74.98,-70.70,.406666,.001914
Yes,URS0000759BB4_9606,48.00,0,0.321,.88,2.27,52,581,-6.553,11.54,-20.26,13.01,-45.50,.271739,.000426
Yes,URS000075DEBF_9606,50.00,0,0.166,32.54,.27,2219,1532,-6.622,8.29,-141.19,5.66,-28.90,.175000,.000036
Yes,URS00001AD995_9606,39.00,0,3.385,14.50,.13,1,458,-6.751,2.14,0.00,198.89,-41.30,.199115,.000419
Yes,URS000075CF09_9606,64.00,0,3.068,.64,1.35,1,664,-5.764,16.82,-21.99,12.12,-69.30,.402684,.000439
Yes,URS0000CCDFA7_9606,69.00,0,8.883,1.00,.44,2,1874,-7.123,6.09,-2.94,186.71,-38.00,.206185,.000989
Yes,URS0000A77281_9606,50.00,0.025,8.56,.03,.53,1,8858,-8.618,4.13,0.00,220.85,-265.90,.208750,.001212
Yes,URS000075DE81_9606,57.00,0.020339,8.528,4.75,3.77,334322,2545,-9.070,4.08,0.00,130.64,-487.70,.324576,.003801
Yes,URS0000BC4587_9606,48.00,0,0.571,.25,.41,953,475,-7.405,8.57,-25.78,24.15,-22.70,.231404,.000737
Yes,URS0000CCE05D_9606,41.00,0,0.586,1.83,.41,83,693,-5.617,5.58,-31.62,21.38,-24.80,.184615,.000679
Yes,URS000075DF4F_9606,53.00,0,8.68,.63,.09,1,2893,-4.686,3.15,0.00,140.69,-33.10,.125000,.000023
Yes,URS00007BF2D9_9606,66.00,0,8.861,2.57,3.21,1,1067,-6.092,3.37,0.00,100.17,-72.00,.362416,.018798
Yes,URS00022B0E07_9606,58.00,0,8.478,.78,.05,1,4508,-7.721,4.73,0.00,167.55,-51.90,.230366,.000081
Yes,URS0000E60A72_9606,50.00,0,2.423,.11,.05,1,743,-5.941,0.74,0.00,113.37,-41.20,.333333,.000206
Yes,URS00025E7A85_9606,57.00,0,8.896,87.32,12.48,1,7033,-9.849,327.89,-51.10,209.26,-538.80,.235518,.003329
Yes,URS0000BC44FB_9606,57.00,0,2.579,.35,.10,1,1420,-7.117,5.27,0.00,63.47,-115.60,.294117,.043269
Yes,URS0000A767BA_9606,57.00,0,2.89,.16,.38,1,2025,-6.975,2.01,0.00,109.81,-59.40,.269230,.000732
Yes,URS0000A76680_9606,62.00,0,3.77,.90,.83,1,2789,-8.217,4.69,0.00,140.75,-124.00,.269102,.002132
Yes,URS0000D780C7_9606,73.00,0.0945455,8.434,.52,.94,1,4072,-8.744,6.25,0.00,138.42,-629.00,.330909,.005690
Yes,URS000075B927_9606,65.00,0.0965435,4.219,.16,.02,15,3578,-8.531,1.67,0.00,73.48,-412.00,1.572109,.002150
Yes,URS000075D64F_9606,56.00,0,2.828,1.65,.17,15,1868,-7.836,4.60,0.00,52.41,-100.40,.353741,.009961
Yes,URS000075AA0C_9606,69.00,0,0.465,2.31,.47,6,893,-6.877,9.70,-4.30,28.31,-79.10,.442211,.004186
Yes,URS000075C702_9606,60.00,0,0.155,2.50,.43,42,769,-8.962,9.96,-128.78,10.30,-134.00,.808510,.002284
Yes,URS0000ABD8C5_9606,47.00,0.0331263,0.51,2.12,.95,29,1111,-8.875,11.68,-128.00,2.35,-136.90,.461697,.007135
Yes,URS0000CCE0EE_9606,51.00,0,3.27,5.44,.66,8,2272,-4.932,3.66,0.00,119.22,-27.90,.301075,.001378
Yes,URS00007E365A_9606,52.00,0,0.322,4.70,.20,18,88,-7.351,10.81,-30.78,16.31,-22.60,.218181,.003797
Yes,URS000075E11D_9606,50.00,0,0.85,14.50,.68,11,1162,-6.861,5.17,0.00,42.08,-45.00,.206060,.000675
Yes,URS000075A2F5_9606,35.00,0.0792181,3.858,6.23,1.57,2,860,-8.231,1.47,0.00,117.00,-212.70,.248971,.005017
Yes,URS000075E0C7_9606,44.00,0,2.332,.30,.05,1,218,-7.170,1.66,0.00,108.74,-40.70,.214285,.000225
Yes,URS000075C3A9_9606,45.00,0,2.745,2.58,2.24,51,162,-7.039,3.55,0.00,76.34,-81.20,.238255,.003910
Yes,URS0000A772C5_9606,39.00,0,2.657,2.93,2.19,8,1824,-6.395,0.77,0.00,142.50,-67.70,.241157,.010633
Yes,URS000075D5A4_9606,45.00,0,6.101,.88,2.11,1,2306,-4.639,3.25,0.00,120.18,-18.40,.250000,.003832
Yes,URS0000EEC7FA_9606,34.00,0.0405405,2.825,.71,1.64,1,985,-6.250,3.00,0.00,136.07,-15.80,.209459,.000054
Yes,URS0000CCE04C_9606,68.00,0,8.876,38.83,38.08,4,1392,-6.740,3.67,0.00,144.25,-52.90,.545454,.006237
Yes,URS000075AF56_9606,50.00,0,4.262,8.09,50.93,1,197,-8.475,3.06,0.00,150.15,-108.40,.203076,.004182
Yes,URS000075DE67_9606,58.00,0.00908059,8.242,3.67,4.00,1,2283,-8.389,2.06,0.00,157.12,-372.00,.254256,.000250
Yes,URS000019547E_9606,49.00,0,2.797,.90,.60,1,1485,-6.357,4.34,0.00,105.61,-23.50,.238532,.020182
Yes,URS000075D60D_9606,59.00,0,7.281,3.07,5.07,1,2131,-9.159,4.07,0.00,228.60,-355.30,.304890,.006314
Yes,URS0000BC458D_9606,68.00,0,8.627,26.09,12.00,1,4637,-9.399,3.82,0.00,152.31,-242.60,.413127,.000205
Yes,URS000075B7D4_9606,43.00,0.0163934,3.243,3.95,.71,1,343,-8.340,1.23,0.00,156.58,-110.30,.168618,.000044
Yes,URS0000BC464F_9606,44.00,0,3.978,.37,.37,1,866,-5.345,2.20,0.00,115.19,-17.40,.241379,.001440
Yes,URS0000A775C3_9606,63.00,0.0205279,8.303,.73,1.05,1,1293,-8.135,2.07,-2.74,74.18,-132.00,.281524,.007142
Yes,URS000075C5F6_9606,68.00,0.280335,8.37,3.08,1.30,1,1350,-7.247,6.62,0.00,151.54,-105.00,.422594,.004507
Yes,URS000075C387_9606,52.00,0,4.191,.37,.25,1,412,-6.661,3.33,0.00,121.85,-52.90,.211764,.000165
Yes,URS00008E3A4F_9606,69.00,0.00797267,8.658,2.51,15.09,1,720,-9.398,6.38,0.00,158.68,-430.20,.282460,.000466
Yes,URS0001BBE3ED_9606,67.00,0,8.373,.59,2.67,1,1587,-8.524,2.65,0.00,139.76,-173.90,.268617,.000022
Yes,URS000075AECF_9606,79.00,0,8.372,56.00,275.69,1,2337,-6.998,23.76,0.00,130.78,-72.70,.345864,.001444
Yes,URS000075EF5C_9606,60.00,0,6.002,3.73,.63,1,3386,-7.636,2.01,0.00,116.06,-76.70,.139175,.000013
Yes,URS000075A784_9606,58.00,0,4.408,2.50,5.07,2,849,-7.610,3.92,0.00,121.29,-104.70,.291228,.000080
Yes,URS0000BC451E_9606,53.00,0.029909,8.86,5.65,6.19,2,2764,-8.406,2.36,0.00,184.75,-278.00,.249674,.000066
Yes,URS000075C5A5_9606,51.00,0,4.461,.54,.50,164,807,-8.449,3.88,0.00,106.09,-189.00,.225042,.000441
Yes,URS000212315D_9606,44.00,0.150943,0.562,.93,1.00,263260,2522,-6.864,5.45,-22.82,24.23,-37.60,1.056603,.003902
Yes,URS000075E68D_9606,60.00,0,6.906,1.00,.90,1,830,-6.738,8.67,-52.10,26.20,-38.70,.285714,.000033
Yes,URS0000A7645F_9606,54.00,0,0.34,.25,.62,472,1937,-9.267,12.24,-108.62,23.15,-74.90,.357429,.000571
Yes,URS000075C35D_9606,76.00,0.0405904,8.516,6.48,10.14,1,2269,-8.351,3.49,0.00,143.21,-123.20,.402214,.000620
Yes,URS0000759A76_9606,54.00,0,2.075,.75,.25,1,2091,-6.278,4.89,0.00,120.57,-54.10,.222222,.000107
Yes,URS000075A78C_9606,45.00,0,5.687,4.26,.47,1,2748,-6.728,2.65,0.00,129.86,-54.40,.298701,.000161
Yes,URS0000BC44C5_9606,47.00,0,2.746,.60,2.21,1,1512,-6.547,3.29,0.00,151.60,-67.00,.180672,.016500
Yes,URS0000E60AC9_9606,68.00,0,2.351,1.20,1.53,1,1041,-5.883,1.84,0.00,111.15,-63.10,.408805,.019433
Yes,URS000075EBD1_9606,62.00,0,8.365,1.00,.40,2,4378,-6.451,10.07,-20.03,32.33,-110.60,.288321,.000036
Yes,URS00022B06CD_9606,56.00,0,2.396,11.23,7.38,5,2079,-7.756,4.01,0.00,118.50,-58.40,.284403,.000099
Yes,URS000075D281_9606,31.00,0.340741,3.371,.92,3.76,2,549,-5.491,2.72,0.00,93.58,-27.40,.355555,.003654
Yes,URS000075AB0F_9606,72.00,0.170667,8.074,2.62,3.81,1,1773,-7.682,12.74,-0.89,123.37,-185.60,.402666,.002459
Yes,URS000075E750_9606,56.00,0.027668,3.254,3.68,4.84,1,1113,-8.504,2.00,0.00,112.85,-80.20,.296442,.000116
Yes,URS0000BC45FA_9606,40.00,0,0.586,2.70,4.80,20,128,-5.806,8.36,-24.55,26.74,-22.80,.280373,.000209
Yes,URS00025E8379_9606,61.00,0,8.438,1.39,.93,1,479,-7.990,1.13,0.00,301.27,-194.60,.324034,.004658
Yes,URS0000A769BE_9606,63.00,0,2.838,1.23,.79,3,273,-9.022,4.87,0.00,149.73,-334.90,.284237,.008581
Yes,URS00025F025B_9606,47.00,0,0.586,0,.12,377,191,-5.223,10.77,-6.26,21.02,-27.40,.179775,.018303
Yes,URS000075B66C_9606,51.00,0,4.474,.27,.44,2,465,-8.317,1.89,0.00,114.14,-85.50,.185185,.000198
Yes,URS00025EEB23_9606,59.00,0.0178042,8.323,1.81,3.66,1,2747,-7.855,0.91,0.00,88.41,-135.70,.341246,.007764
Yes,URS0000BC443E_9606,44.00,0,8.899,.31,.34,1,479,-6.245,1.96,0.00,170.52,-109.30,.177018,.000254
Yes,URS0000BC455D_9606,50.00,0,8.829,.23,.38,1,628,-5.895,2.95,0.00,156.95,-31.90,.227941,.000090
Yes,URS00022B3B4F_9606,45.00,0,7.015,1.15,.06,1,710,-7.348,8.87,-1.04,162.39,-121.20,.249443,.003289
Yes,URS00007E4D1B_9606,49.00,0,5.185,.08,.13,1,493,-8.216,1.15,0.00,131.63,-114.20,.216438,.000269
Yes,URS0000BC4636_9606,54.00,0,4.158,.08,.16,1,790,-6.318,0.69,0.00,101.28,-24.80,.178861,.003013
Yes,URS00007658A5_9606,69.00,0,8.668,16.55,151.16,1,1744,-8.241,5.23,0.00,151.04,-85.40,.321052,.000138
Yes,URS00004A85FA_9606,53.00,0,8.38,1.68,3.12,1,964,-6.772,1.61,0.00,98.07,-50.50,.245398,.000162
Yes,URS000075AE5D_9606,46.00,0.0819672,2.346,2.37,8.85,391718,1018,-9.079,7.58,-2.37,35.92,-152.80,.262295,.000645
Yes,URS0000D77FC1_9606,67.00,0,2.163,4.13,21.00,1,260,-7.434,1.46,0.00,89.77,-65.60,.290322,.000447
Yes,URS0000BC43FC_9606,68.00,0,1.496,.36,.10,1,1071,-8.504,5.24,0.00,47.66,-140.90,.348684,.002829
Yes,URS0000D77FFD_9606,54.00,0,6.019,5.85,4.71,2,2758,-6.586,3.14,0.00,168.69,-23.80,.468354,.000347
Yes,URS00021ED9E2_9606,57.00,0,6.762,3.65,1.65,1,2636,-5.986,1.89,0.00,161.09,-69.60,.402985,.000169
Yes,URS000075E6F4_9606,53.00,0,8.903,.52,.26,1,1365,-9.146,7.20,-1.78,241.74,-205.70,.255886,.006855
Yes,URS00021231F7_9606,43.00,0,4.659,.37,.18,1,874,-6.235,2.67,0.00,131.47,-41.70,.380368,.001199
Yes,URS00022B37CB_9606,52.00,0,8.443,.54,1.00,1,1201,-6.428,5.06,0.00,143.00,-40.40,.295652,.006263
Yes,URS000075C5C7_9606,56.00,0,8.816,5.82,10.86,1,7408,-7.057,3.76,0.00,168.45,-79.70,.280172,.000194
Yes,URS000075D697_9606,63.00,0,1.312,.54,1.00,1,2784,-6.798,5.70,-0.42,29.25,-43.00,.201680,.000024
Yes,URS000075D300_9606,57.00,0,5.024,.34,2.91,2,1639,-6.965,NA,0.00,88.79,-80.60,.285714,.000289
Yes,URS0000BC44B2_9606,58.00,0.0833333,1.08,.25,.40,3562,536,-8.511,7.70,-0.69,43.10,-202.10,.772916,.000770
Yes,URS000075EEBC_9606,60.00,0,1.102,5.19,30.57,1,4963,-8.424,5.50,0.00,45.20,-93.30,.483271,.003038
Yes,URS000075B2EC_9606,71.00,0.0628571,6.771,10.29,16.41,1,1872,-7.931,1.32,0.00,97.44,-71.60,.462857,.000123
Yes,URS0000ABD849_9606,49.00,0.0701299,4.511,1.76,1.13,137967,3524,-7.893,12.89,-53.21,37.39,-113.20,.244155,.004145
Yes,URS00007E4CFC_9606,65.00,0,3.872,14.85,11.00,1,399,-6.835,0.99,0.00,75.84,-29.00,.210526,.000118
Yes,URS000075AC97_9606,50.00,0,2.033,.60,1.40,34,230,-6.901,3.15,0.00,52.00,-35.60,.275000,.000210
Yes,URS0000BC44AB_9606,56.00,0,8.683,.47,.42,1,352,-7.962,5.72,0.00,127.14,-67.10,.241025,.000089
Yes,URS0000E60A59_9606,68.00,0,2.607,2354.05,899.70,3,340,-7.781,2.52,0.00,79.35,-67.55,NA,NA
Yes,URS0000BC4466_9606,55.00,0,0.534,.47,1.14,6,1103,-7.273,6.08,-10.07,35.04,-79.10,.241860,.000103
Yes,URS0000E60B33_9606,61.00,0,0.166,.53,1.00,20,1571,-8.287,8.36,-79.95,9.13,-65.70,.798742,.000511
Yes,URS0000BC44F4_9606,41.00,0,3.41,.12,3.06,8,221,-7.141,3.40,0.00,94.34,-75.50,.161904,.014187
