chrom	start	end	region_id	callable_bp	n_variants	mean_DAF	median_DAF	fraction_rare	variants_per_Mb_callable	rna_type	pol_class
chr8	41271047	41271143	RNA918	96	14	0.0001049960852859	1.4697699953103438e-05	1.0	145833.33333333334	pre_miRNA	Pol II
chr8	41426654	41426727	RNA919	73	8	1.849746217885695e-05	1.4703700344398388e-05	1.0	109589.0410958904	snoRNA	Pol II
chr8	55902722	55902855	RNA920	133	0				0.0	snoRNA	Pol II
chr8	58592238	58592309	RNA921	71	15	1.5691393249047298e-05	1.4696799553348685e-05	1.0	211267.6056338028	tRNA	Pol III
chr8	66922473	66922549	RNA922	76	6	7.349049913803658e-06	0.0	1.0	78947.36842105263	snoRNA	Pol II
chr8	91205484	91205559	RNA923	75	10	5.74569303353168e-05	7.361799816862913e-06	1.0	133333.33333333334	pre_miRNA	Pol II
chr8	98393644	98393738	RNA924	94	22	0.0005179090394862	1.4708500202686992e-05	1.0	234042.55319148937	pre_miRNA	Pol II
chr8	99536785	99536861	RNA925	76	11	2.27169913077056e-05	0.0	1.0	144736.84210526315	pre_miRNA	Pol II
chr8	102125431	102125515	RNA926	84	18	0.0346974936632149	1.4870549875922734e-05	0.9444444444444444	214285.71428571423	pre_miRNA	Pol II
chr8	103154613	103154689	RNA927	67	12	1.6962900190264918e-05	7.361149982898496e-06	1.0	179104.4776119403	pre_miRNA	Pol II
chr8	103308977	103309081	RNA928	104	12	1.1024466630260576e-05	7.349250154220499e-06	1.0	115384.6153846154	snoRNA	Pol II
chr8	123157229	123157302	RNA929	73	64	3.307288008613655e-05	1.4698300219606608e-05	1.0	876712.3287671233	tRNA	Pol III
chr8	133046480	133046581	RNA930	101	11	4.6763782847842425e-05	1.4696799553348685e-05	1.0	108910.8910891089	pre_miRNA	Pol II
chr9	12972554	12972633	RNA931	79	9	1.6350889280955556e-05	0.0	1.0	113924.0506329114	snoRNA	Pol II
chr9	19063655	19063786	RNA932	131	42	0.0021385624893246	0.0	0.9761904761904762	320610.68702290073	scaRNA	Pol II
chr9	20411147	20411238	RNA933	91	21	6.998933323692265e-06	0.0	1.0	230769.2307692308	pre_miRNA	Pol II
chr9	20786926	20787055	RNA934	129	32	0.0236461521021738	0.0	0.96875	248062.015503876	snoRNA	Pol II
chr9	33934296	33934375	RNA935	79	15	0.000201858949246	0.0	1.0	189873.417721519	snoRNA	Pol II
chr9	33952763	33952854	RNA936	91	21	4.4094518108021975e-05	1.4697699953103438e-05	1.0	230769.2307692308	snoRNA	Pol II
chr9	41233754	41233835	RNA937	81	0				0.0	pre_miRNA	Pol II
chr9	70809974	70810084	RNA938	110	22	7.017661011393546e-05	1.4702450243930798e-05	1.0	200000.0	pre_miRNA	Pol II
chr9	74903073	74903145	RNA939	72	0				0.0	tRNA	Pol III
chr9	91636250	91636361	RNA940	111	18	0.0063623273409676	0.0	0.9444444444444444	162162.16216216216	pre_miRNA	Pol II
chr9	92292460	92292593	RNA941	133	24	6.126029120423482e-06	0.0	1.0	180451.12781954888	snoRNA	Pol II
chr9	92527983	92528058	RNA942	75	12	9.869141649687664e-06	1.478354988648789e-05	1.0	160000.0	pre_miRNA	Pol II
chr9	94176346	94176433	RNA943	87	12	1.2249174991059894e-05	1.4698100130772218e-05	1.0	137931.0344827586	pre_miRNA	Pol II
chr9	94178833	94178920	RNA944	87	11	9.355409185280388e-06	0.0	1.0	126436.78160919542	pre_miRNA	Pol II
chr9	95085207	95085304	RNA945	97	18	1.061517782040432e-05	0.0	1.0	185567.01030927835	pre_miRNA	Pol II
chr9	110198522	110198595	RNA946	73	51	0.0595912229472578	1.4700300198455809e-05	0.9019607843137256	698630.1369863014	tRNA	Pol III
chr9	117181065	117181201	RNA947	136	30	1.6661216674643815e-05	7.348849976551719e-06	1.0	220588.23529411765	snoRNA	Pol II
chr9	122880212	122880319	RNA948	107	14	2.62521355450281e-05	7.348399776674342e-06	1.0	130841.12149532708	snoRNA	Pol II
chr9	123402524	123402603	RNA949	79	10	0.1000029396699574	0.0	0.9	126582.27848101266	pre_miRNA	Pol II
chr9	124692441	124692551	RNA950	110	20	1.5432820146084893e-05	1.469569997425424e-05	1.0	181818.18181818185	pre_miRNA	Pol II
chr9	128340075	128340166	RNA951	91	47	1.5323210565372713e-05	0.0	1.0	516483.51648351655	tRNA	Pol III
chr9	128392620	128392708	RNA952	88	14	8.404099909447333e-06	7.349250154220499e-06	1.0	159090.9090909091	pre_miRNA	Pol II
chr9	130241386	130241488	RNA953	102	17	1.2969458646907964e-05	1.4697699953103438e-05	1.0	166666.66666666666	pre_miRNA	Pol II
chr9	131485664	131485750	RNA954	86	22	0.0015989868470156	1.4699399798701052e-05	1.0	255813.9534883721	snoRNA	Pol II
chr9	133349395	133349470	RNA955	75	22	1.0021918032262793e-05	0.0	1.0	293333.3333333333	snoRNA	Pol II
chr9	133350093	133350164	RNA956	71	17	2.853875278506857e-05	1.4712800293636974e-05	1.0	239436.61971830984	snoRNA	Pol II
chr9	133350455	133350527	RNA957	72	25	2.116392846801077e-05	0.0	1.0	347222.2222222222	snoRNA	Pol II
chr9	134849486	134849564	RNA958	0	0					pre_miRNA	Pol II
chr9	136726746	136726879	RNA959	133	34	0.0001703283389949	0.0	1.0	255639.0977443609	snoRNA	Pol II
chr9	137169185	137169270	RNA960	85	27	1.1441270207458557e-05	0.0	1.0	317647.0588235294	pre_miRNA	Pol II
chr9	137838418	137838516	RNA961	98	34	0.0298181207813018	1.4697699953103438e-05	0.9705882352941176	346938.7755102041	pre_miRNA	Pol II
chrX	3532116	3532251	RNA962	135	20	0.0005705598477106	0.0	1.0	148148.14814814815	snoRNA	Pol II
chrX	3838376	3838450	RNA963	73	0				0.0	tRNA	Pol III
chrX	20017087	20017187	RNA964	100	7	1.3444700016407296e-05	0.0	1.0	70000.0	pre_miRNA	Pol II
chrX	24744440	24744570	RNA965	130	15	0.0001116020454598	0.0	1.0	115384.6153846154	scaRNA	Pol II
chrX	47388649	47388776	RNA966	127	20	2.917612000601265e-05	1.8807600099535197e-05	1.0	157480.3149606299	snoRNA	Pol II
chrX	47587428	47587505	RNA967	77	8	1.886508766801853e-05	1.8867600374505852e-05	1.0	103896.1038961039	pre_miRNA	Pol II
chrX	50010671	50010750	RNA968	79	4	3.2995224955811864e-05	1.8843199541151982e-05	1.0	50632.91139240506	pre_miRNA	Pol II
chrX	52063346	52063473	RNA969	0	0					snoRNA	Pol II
chrX	53557191	53557274	RNA970	83	7	2.680661444692455e-05	1.876030000858009e-05	1.0	84337.34939759035	pre_miRNA	Pol II
chrX	54814369	54814500	RNA971	131	18	0.0556617740810704	1.875184989330592e-05	0.9444444444444444	137404.58015267176	snoRNA	Pol II
chrX	54927304	54927435	RNA972	131	9	1.0457200106530863e-05	0.0	1.0	68702.29007633588	snoRNA	Pol II
chrX	55183479	55183607	RNA973	128	15	0.1333182605393328	1.8803399143507704e-05	0.8666666666666667	117187.5	snoRNA	Pol II
chrX	63786001	63786087	RNA974	86	11	1.1963527206469074e-05	0.0	1.0	127906.97674418605	pre_miRNA	Pol II
chrX	77005403	77005501	RNA975	98	20	5.933123084104877e-05	1.881415028037736e-05	1.0	204081.63265306124	pre_miRNA	Pol II
chrX	84225751	84225828	RNA976	77	12	0.0043482308684967	1.874324971140595e-05	0.9166666666666666	155844.15584415584	pre_miRNA	Pol II
chrX	106639813	106639896	RNA977	83	15	5.291966711714243e-06	0.0	1.0	180722.89156626505	pre_miRNA	Pol II
chrX	110224988	110225060	RNA978	72	7	4.857444322882152e-05	3.77651012968272e-05	1.0	97222.22222222222	snoRNA	Pol II
chrX	114630796	114630924	RNA979	128	18	0.0001044720525492	0.0	1.0	140625.0	snoRNA	Pol II
chrX	115126315	115126442	RNA980	127	15	5.391728761120512e-05	1.8779699530568905e-05	1.0	118110.23622047243	snoRNA	Pol II
chrX	119787352	119787484	RNA981	132	13	5.780353883612686e-06	0.0	1.0	98484.84848484848	snoRNA	Pol II
chrX	121370971	121371053	RNA982	82	9	1.4985822417656893e-05	1.9183200492989272e-05	1.0	109756.0975609756	pre_miRNA	Pol II
chrX	134169377	134169452	RNA983	75	7	0.0005626455185847	0.0	1.0	93333.33333333334	pre_miRNA	Pol II
chrX	134540340	134540431	RNA984	91	16	1.5270643643816584e-05	1.876525038824184e-05	1.0	175824.17582417585	pre_miRNA	Pol II
chrX	136879198	136879271	RNA985	73	9	2.711445530520804e-05	1.877999966382049e-05	1.0	123287.6712328767	snoRNA	Pol II
chrX	138667710	138667793	RNA986	83	6	3.467681684317844e-05	1.894550041470211e-05	1.0	72289.15662650602	pre_miRNA	Pol II
chrX	145992749	145992826	RNA987	77	13	2.0300123091706504e-05	1.886149948404636e-05	1.0	168831.16883116882	pre_miRNA	Pol II
chrX	145994783	145994860	RNA988	77	16	0.0114661751711082	9.403450349054763e-06	0.9375	207792.2077922078	pre_miRNA	Pol II
chrX	146001052	146001131	RNA989	79	15	0.0007261457039324	0.0	1.0	189873.417721519	pre_miRNA	Pol II
chrX	146027793	146027872	RNA990	79	16	0.0625235311754295	1.8822800484485924e-05	0.9375	202531.64556962025	pre_miRNA	Pol II
chrX	147199043	147199127	RNA991	84	0				0.0	pre_miRNA	Pol II
chrX	147225825	147225952	RNA992	127	20	2.358866531721423e-05	9.423099982086566e-06	1.0	157480.3149606299	pre_miRNA	Pol II
chrX	147236912	147237027	RNA993	115	13	2.7515337933436103e-05	1.880409945442807e-05	1.0	113043.47826086955	pre_miRNA	Pol II
chrX	147260531	147260625	RNA994	94	12	0.00013831318347	1.8777749573928304e-05	1.0	127659.57446808508	pre_miRNA	Pol II
chrX	152394411	152394492	RNA995	81	8	7.739953616691075e-05	9.375049558002502e-06	1.0	98765.43209876542	pre_miRNA	Pol II
chrX	153981096	153981177	RNA996	81	6	9.572650014888495e-06	0.0	1.0	74074.07407407407	pre_miRNA	Pol II
chrX	154400280	154400415	RNA997	135	12	0.0833505694419424	1.8804600586008743e-05	0.9166666666666666	88888.88888888889	snoRNA	Pol II
chrX	154768527	154768659	RNA998	132	13	1.4477807641154728e-05	0.0	1.0	98484.84848484848	snoRNA	Pol II
chrX	154774997	154775126	RNA999	129	12	1.4093558547756402e-05	0.0	1.0	93023.25581395348	snoRNA	Pol II
chrX	154887359	154887458	RNA1000	61	0				0.0	pre_miRNA	Pol II
